Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,purpose_of_ww_sampling,purpose_of_ww_sequencing,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1,ww_endog_control_1_units,ww_endog_control_2_units,ww_flow,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1,ww_surv_target_2_conc_unit,ww_surv_target_2_extract_unit,collected_by,sequenced_by,ww_pre_treatment,ww_temperature,ww_sample_salinity,ww_endog_control_2_conc,ww_endog_control_2_protocol,ww_endog_control_2,ww_ph,lat_lon,secondary_sample_name,samp_rep_tech,collected_by (run),collection_date (run),filename2,Filename,geo_loc_name (run),isolation_source (run),organism (run),purpose_of_ww_sampling (run),purpose_of_ww_sequencing (run),sample_ID (run),Sample_id,sequenced_by[1] (run),sequenced_by[1],sequenced_by[2] (run),sequenced_by[2],ww_endog_control_1_conc (run),ww_endog_control_1_protocol (run),ww_endog_control_1 (run),ww_endog_control_1_units (run),ww_endog_control_2_units (run),ww_flow (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_site (run),ww_sample_type (run),ww_surv_jurisdiction (run),ww_surv_target_1_conc (run),ww_surv_target_1_conc_unit (run),ww_surv_target_1_extract (run),ww_surv_target_1_extract_unit (run),ww_surv_target_1_gene (run),ww_surv_target_1_known_present (run),ww_surv_target_1_protocol (run),ww_surv_target_1 (run),ww_surv_target_2_conc_unit (run),ww_surv_target_2_extract_unit (run),filename3,filename4,ww_temperature (run),ww_sample_salinity (run),ww_ph (run)
SRR24706787,RNA-Seq,302,9063846574,PRJNA946141,SAMN35331146,Metagenome or environmental,2986952520,UNIVERSITY OF MIAMI,2021-03-30,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485439,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0V-210330-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:07:00Z,1,SL506402,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0V-210330-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706788,RNA-Seq,302,8214145414,PRJNA946141,SAMN35331145,Metagenome or environmental,2695135274,UNIVERSITY OF MIAMI,2021-03-30,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485438,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WR03-210330-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:16:00Z,1,SL506401,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WR03-210330-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706789,RNA-Seq,302,7775037112,PRJNA946141,SAMN35331144,Metagenome or environmental,2529259894,UNIVERSITY OF MIAMI,2021-03-30,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485437,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG02-210330-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:14:00Z,1,SL506400,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG02-210330-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706790,RNA-Seq,302,8499801778,PRJNA946141,SAMN35331143,Metagenome or environmental,2780724738,UNIVERSITY OF MIAMI,2021-03-30,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20485436,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG01-210330-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:19:00Z,1,SL506399,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG01-210330-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706791,RNA-Seq,302,15885038430,PRJNA946141,SAMN35331142,Metagenome or environmental,5180511909,UNIVERSITY OF MIAMI,2021-03-23,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485435,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WC0Dg-210323-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:25:00Z,1,SL506398,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WC0Dg-210323-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706792,RNA-Seq,302,10783591614,PRJNA946141,SAMN35331141,Metagenome or environmental,3519593596,UNIVERSITY OF MIAMI,2021-03-23,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20485434,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WC0Dc-210323-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:12:00Z,1,SL506397,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WC0Dc-210323-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706793,RNA-Seq,302,8258933222,PRJNA946141,SAMN35331105,Metagenome or environmental,2725470700,UNIVERSITY OF MIAMI,2021-03-09,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485433,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0R-210309-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:15:00Z,1,SL506361,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0R-210309-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706794,RNA-Seq,302,7637755764,PRJNA946141,SAMN35331104,Metagenome or environmental,2505735795,UNIVERSITY OF MIAMI,2021-03-09,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485432,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0V-210309-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:12:00Z,1,SL506360,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0V-210309-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706795,RNA-Seq,302,7065959534,PRJNA946141,SAMN35331103,Metagenome or environmental,2334212417,UNIVERSITY OF MIAMI,2021-03-09,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485431,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WR03-210309-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:06:00Z,1,SL506359,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WR03-210309-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706796,RNA-Seq,302,10578482576,PRJNA946141,SAMN35331102,Metagenome or environmental,3472129540,UNIVERSITY OF MIAMI,2021-03-09,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20485430,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG02-210309-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:05:00Z,1,SL506358,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG02-210309-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706797,RNA-Seq,302,9001549108,PRJNA946141,SAMN35331101,Metagenome or environmental,2956491477,UNIVERSITY OF MIAMI,2021-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485429,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG01-210309-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:15:00Z,1,SL506357,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG01-210309-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706798,RNA-Seq,302,8992162344,PRJNA946141,SAMN35331100,Metagenome or environmental,2919774328,UNIVERSITY OF MIAMI,2021-03-02,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485428,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WCDg-210302-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:18:00Z,1,SL506356,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WCDg-210302-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706799,RNA-Seq,302,7423082386,PRJNA946141,SAMN35331099,Metagenome or environmental,2446881549,UNIVERSITY OF MIAMI,2021-03-02,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485427,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WCDc-210302-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:07:00Z,1,SL506355,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WCDc-210302-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706800,RNA-Seq,302,6837177320,PRJNA946141,SAMN35331098,Metagenome or environmental,2254015755,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485426,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0P-210302-14_B04,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:10:00Z,1,SL506354,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0P-210302-14_B04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706801,RNA-Seq,302,10300128874,PRJNA946141,SAMN35331097,Metagenome or environmental,3404582920,UNIVERSITY OF MIAMI,2021-03-02,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20485425,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0L-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:20:00Z,1,SL506353,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0L-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706802,RNA-Seq,302,8263418526,PRJNA946141,SAMN35330857,Metagenome or environmental,2729242007,UNIVERSITY OF MIAMI,2021-05-04,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485424,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WR03-210504-14_B05,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:11:00Z,1,SL506006,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WR03-210504-14_B05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706803,RNA-Seq,302,7678428822,PRJNA946141,SAMN35331096,Metagenome or environmental,2565975833,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485423,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0N-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:10:00Z,1,SL506352,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0N-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706804,RNA-Seq,302,10956202432,PRJNA946141,SAMN35331095,Metagenome or environmental,3663362647,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20485422,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0Hp-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:12:00Z,1,SL506351,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0Hp-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706805,RNA-Seq,302,11174356964,PRJNA946141,SAMN35331094,Metagenome or environmental,3699701148,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20485421,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0Hm-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:21:00Z,1,SL506350,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0Hm-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706806,RNA-Seq,302,9509149802,PRJNA946141,SAMN35331093,Metagenome or environmental,3157017774,UNIVERSITY OF MIAMI,2021-03-02,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20485420,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0W-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:15:00Z,1,SL506349,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0W-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706807,RNA-Seq,302,8773904528,PRJNA946141,SAMN35331092,Metagenome or environmental,2926146564,UNIVERSITY OF MIAMI,2021-03-02,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20485419,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0A-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:12:00Z,1,SL506348,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0A-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706808,RNA-Seq,302,5517976994,PRJNA946141,SAMN35331091,Metagenome or environmental,1851470578,UNIVERSITY OF MIAMI,2021-03-02,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485418,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0R-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:03:00Z,1,SL506347,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0R-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706809,RNA-Seq,302,8246934762,PRJNA946141,SAMN35331090,Metagenome or environmental,2763305809,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485417,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0V-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:06:00Z,1,SL506346,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0V-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706810,RNA-Seq,302,7553100332,PRJNA946141,SAMN35331089,Metagenome or environmental,2476639872,UNIVERSITY OF MIAMI,2021-03-02,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20485416,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WR03-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:11:00Z,1,SL506345,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WR03-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706811,RNA-Seq,302,8740252970,PRJNA946141,SAMN35331088,Metagenome or environmental,2902018210,UNIVERSITY OF MIAMI,2021-03-02,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485415,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG02-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:07:00Z,1,SL506344,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG02-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706812,RNA-Seq,302,9785764890,PRJNA946141,SAMN35331087,Metagenome or environmental,3211957870,UNIVERSITY OF MIAMI,2021-03-02,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485414,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG01-210302-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:28:00Z,1,SL506343,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG01-210302-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706813,RNA-Seq,302,11573769480,PRJNA946141,SAMN35331015,Metagenome or environmental,3851329197,UNIVERSITY OF MIAMI,2021-01-26,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485413,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0W-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:10:00Z,1,SL506264,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0W-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706814,RNA-Seq,302,7529858110,PRJNA946141,SAMN35331014,Metagenome or environmental,2512944624,UNIVERSITY OF MIAMI,2021-01-26,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485412,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0A-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:17:00Z,1,SL506263,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0A-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706815,RNA-Seq,302,11897418048,PRJNA946141,SAMN35331013,Metagenome or environmental,3981758597,UNIVERSITY OF MIAMI,2021-01-26,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20485411,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0R-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:15:00Z,1,SL506262,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0R-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706816,RNA-Seq,302,10743603492,PRJNA946141,SAMN35331012,Metagenome or environmental,3581020614,UNIVERSITY OF MIAMI,2021-01-26,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20485410,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG0V-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:18:00Z,1,SL506261,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG0V-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706817,RNA-Seq,302,9872556972,PRJNA946141,SAMN35331011,Metagenome or environmental,3256397991,UNIVERSITY OF MIAMI,2021-01-26,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20485409,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG02-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:21:00Z,1,SL506260,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG02-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706818,RNA-Seq,302,8974627922,PRJNA946141,SAMN35331010,Metagenome or environmental,2998972379,UNIVERSITY OF MIAMI,2021-01-26,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485408,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WG01-210126-14_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:09:00Z,1,SL506259,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WG01-210126-14_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706819,RNA-Seq,302,6785020410,PRJNA946141,SAMN35331009,Metagenome or environmental,2268717196,UNIVERSITY OF MIAMI,2020-10-21,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20485407,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WM06-201021-05_B03,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:27:00Z,1,SL506258,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WM06-201021-05_B03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24706820,RNA-Seq,302,7775890262,PRJNA946141,SAMN35331008,Metagenome or environmental,2584344235,UNIVERSITY OF MIAMI,2020-10-07,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20485406,USA,North America,USA: Miami Dade County,Illumina NovaSeq 6000,wastewater,WM04-20201007-14_B02,PAIRED,RT-PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2023-10-23T00:00:00Z,2023-05-23T16:07:00Z,1,SL506257,SRP427995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7174 N 80.2781 W,WM04-20201007-14_B02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
