Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1
SRR25210124,AMPLICON,272,49697491,PRJNA992940,SAMN36377674,SARS-CoV-2: wastewater surveillance,14297808,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-15,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956765,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main Dandenong South,37695,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37695,WEHI,SRP448241,NA,24,raw wastewater,composite,CRB002,yes,SARS-CoV-2
SRR25210125,AMPLICON,272,50900923,PRJNA992940,SAMN36377673,SARS-CoV-2: wastewater surveillance,14577732,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-15,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX20956764,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hallam Valley Main - Hampton Park,37693,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37693,WEHI,SRP448241,NA,24,raw wastewater,composite,HVM004A,yes,SARS-CoV-2
SRR25210126,AMPLICON,272,55779943,PRJNA992940,SAMN36377672,SARS-CoV-2: wastewater surveillance,14074662,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-15,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956763,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sandown Branch Diversion - Dandenong South,37691,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37691,WEHI,SRP448241,NA,24,raw wastewater,composite,SBD1,yes,SARS-CoV-2
SRR25210127,AMPLICON,272,56152680,PRJNA992940,SAMN36377671,SARS-CoV-2: wastewater surveillance,15708555,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-15,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,gs,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX20956762,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Corhanwarrabul Creek Main - Rowville,37689,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37689,WEHI,SRP448241,NA,24,raw wastewater,composite,CCM2,yes,SARS-CoV-2
SRR25210128,AMPLICON,272,48294590,PRJNA992940,SAMN36377670,SARS-CoV-2: wastewater surveillance,13485823,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-14,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX20956761,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Warragul,37681,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37681,WEHI,SRP448241,NA,24,raw wastewater,composite,GIP-3244,yes,SARS-CoV-2
SRR25210129,AMPLICON,271,19934926,PRJNA992940,SAMN36377391,SARS-CoV-2: wastewater surveillance,6337107,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956760,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bacchus Marsh,34841,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34841,WEHI,SRP448241,NA,24,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210130,AMPLICON,271,3529898,PRJNA992940,SAMN36377669,SARS-CoV-2: wastewater surveillance,1151233,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-14,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX20956759,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Pakenham STP Upstream Manhole,37655,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37655,WEHI,SRP448241,NA,24,raw wastewater,composite,SEPKNH2407,yes,SARS-CoV-2
SRR25210131,AMPLICON,272,2614369,PRJNA992940,SAMN36377668,SARS-CoV-2: wastewater surveillance,802808,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-14,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956758,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Woodend,37527,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37527,WEHI,SRP448241,NA,192,raw wastewater,composite,WOODWWINF,yes,SARS-CoV-2
SRR25210132,AMPLICON,271,70524850,PRJNA992940,SAMN36377667,SARS-CoV-2: wastewater surveillance,22213793,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-14,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956757,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunbury,37525,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37525,WEHI,SRP448241,NA,24,raw wastewater,composite,SUNBURY,yes,SARS-CoV-2
SRR25210133,AMPLICON,272,97128,PRJNA992940,SAMN36377666,SARS-CoV-2: wastewater surveillance,100195,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956756,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,37519,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37519,WEHI,SRP448241,NA,96,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210134,AMPLICON,271,2543902,PRJNA992940,SAMN36377665,SARS-CoV-2: wastewater surveillance,845897,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX20956755,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Northern Water Plant (Corio),37505,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37505,WEHI,SRP448241,NA,96,raw wastewater,composite,S36CNWRP,yes,SARS-CoV-2
SRR25210135,AMPLICON,272,227011,PRJNA992940,SAMN36377664,SARS-CoV-2: wastewater surveillance,144631,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956754,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Boneo,37479,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37479,WEHI,SRP448241,NA,72,raw wastewater,composite,SEBNEO0091,yes,SARS-CoV-2
SRR25210136,AMPLICON,272,20882303,PRJNA992940,SAMN36377663,SARS-CoV-2: wastewater surveillance,7201323,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX20956753,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Mount Martha,37465,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37465,WEHI,SRP448241,NA,72,raw wastewater,composite,SEMTMR0441,yes,SARS-CoV-2
SRR25210137,AMPLICON,272,392967,PRJNA992940,SAMN36377576,SARS-CoV-2: wastewater surveillance,197798,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956752,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Corhanwarrabul Creek Main - Rowville,36791,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,36791,WEHI,SRP448241,NA,24,raw wastewater,composite,CCM2,yes,SARS-CoV-2
SRR25210138,AMPLICON,272,125694139,PRJNA992940,SAMN36377575,SARS-CoV-2: wastewater surveillance,35710959,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956751,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Kororoit Creek Main - Deer Park,36753,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36753,WEHI,SRP448241,NA,24,raw wastewater,composite,KOR91,yes,SARS-CoV-2
SRR25210139,AMPLICON,272,81763778,PRJNA992940,SAMN36377574,SARS-CoV-2: wastewater surveillance,26055946,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20956750,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Essendon West,36749,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36749,WEHI,SRP448241,NA,24,raw wastewater,composite,STL1,yes,SARS-CoV-2
SRR25210140,AMPLICON,272,78710869,PRJNA992940,SAMN36377573,SARS-CoV-2: wastewater surveillance,23492978,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956749,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Darebin Creek Main Relieving - Ivanhoe,36735,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36735,WEHI,SRP448241,NA,24,raw wastewater,composite,DCR020,yes,SARS-CoV-2
SRR25210141,AMPLICON,272,73657759,PRJNA992940,SAMN36377572,SARS-CoV-2: wastewater surveillance,22032584,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"run.zq,sra,fastq,activ_sars2_vcf","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX20956748,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Lower Plenty Main - Lower Plenty,36733,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36733,WEHI,SRP448241,NA,24,raw wastewater,composite,LPM018,yes,SARS-CoV-2
SRR25210142,AMPLICON,272,70213948,PRJNA992940,SAMN36377571,SARS-CoV-2: wastewater surveillance,21997196,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX20956747,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Yarra East Main - Templestowe,36731,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36731,WEHI,SRP448241,NA,24,raw wastewater,composite,YEM048,yes,SARS-CoV-2
SRR25210143,AMPLICON,272,70924469,PRJNA992940,SAMN36377570,SARS-CoV-2: wastewater surveillance,21498061,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"sra,activ_sars2_vcf,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX20956746,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Koonung Creek - Vermont,36729,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36729,WEHI,SRP448241,NA,24,raw wastewater,composite,KNC8,yes,SARS-CoV-2
SRR25210144,AMPLICON,272,18279000,PRJNA992940,SAMN36377381,SARS-CoV-2: wastewater surveillance,5733509,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX20956745,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bendigo,34699,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34699,WEHI,SRP448241,NA,72,raw wastewater,composite,WW07-BEN001,yes,SARS-CoV-2
SRR25210145,AMPLICON,272,72503511,PRJNA992940,SAMN36377569,SARS-CoV-2: wastewater surveillance,21928990,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-08,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956744,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Blind Creek Main - Wantirna South,36725,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36725,WEHI,SRP448241,NA,24,raw wastewater,composite,BCM1,yes,SARS-CoV-2
SRR25210146,AMPLICON,271,35217428,PRJNA992940,SAMN36377568,SARS-CoV-2: wastewater surveillance,9461885,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956743,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Barwon Heads,36697,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36697,WEHI,SRP448241,NA,24,raw wastewater,composite,BW435115,yes,SARS-CoV-2
SRR25210147,AMPLICON,272,1325776,PRJNA992940,SAMN36377567,SARS-CoV-2: wastewater surveillance,494002,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956742,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melbourne Main - Port Melbourne,36683,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,36683,WEHI,SRP448241,NA,24,raw wastewater,composite,MMS001,yes,SARS-CoV-2
SRR25210148,AMPLICON,270,70140722,PRJNA992940,SAMN36377566,SARS-CoV-2: wastewater surveillance,23247868,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20956741,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Essendon West,36579,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36579,WEHI,SRP448241,NA,24,raw wastewater,composite,STL1,yes,SARS-CoV-2
SRR25210149,AMPLICON,271,76348449,PRJNA992940,SAMN36377565,SARS-CoV-2: wastewater surveillance,25545129,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX20956740,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Tullamarine,36577,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36577,WEHI,SRP448241,NA,24,raw wastewater,composite,STL82,yes,SARS-CoV-2
SRR25210150,AMPLICON,272,114156324,PRJNA992940,SAMN36377564,SARS-CoV-2: wastewater surveillance,39567426,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX20956739,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Gisborne,36573,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36573,WEHI,SRP448241,NA,24,raw wastewater,composite,GISBWWINF,yes,SARS-CoV-2
SRR25210151,AMPLICON,272,79531687,PRJNA992940,SAMN36377563,SARS-CoV-2: wastewater surveillance,27260802,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956738,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bairnsdale,36569,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36569,WEHI,SRP448241,NA,144,raw wastewater,composite,EG210-12,yes,SARS-CoV-2
SRR25210152,AMPLICON,272,125941364,PRJNA992940,SAMN36377562,SARS-CoV-2: wastewater surveillance,43560127,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX20956737,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bacchus Marsh,36567,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,36567,WEHI,SRP448241,NA,72,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210153,AMPLICON,272,85433399,PRJNA992940,SAMN36377561,SARS-CoV-2: wastewater surveillance,27643575,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"activ_sars2_vcf,fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20956736,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Shepparton,36565,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36565,WEHI,SRP448241,NA,72,raw wastewater,composite,SHEPP-INF,yes,SARS-CoV-2
SRR25210154,AMPLICON,272,110761741,PRJNA992940,SAMN36377560,SARS-CoV-2: wastewater surveillance,39030279,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-07,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX20956735,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat North,36559,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,36559,WEHI,SRP448241,NA,24,raw wastewater,composite,BNTHSTP,yes,SARS-CoV-2
SRR25210155,AMPLICON,272,2617165,PRJNA992940,SAMN36377380,SARS-CoV-2: wastewater surveillance,835888,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956734,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunbury,34697,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34697,WEHI,SRP448241,NA,72,raw wastewater,composite,SUNBURY,yes,SARS-CoV-2
SRR25210156,AMPLICON,272,22026665,PRJNA992940,SAMN36377362,SARS-CoV-2: wastewater surveillance,7039180,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-17,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX20956733,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Aurora,34455,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34455,WEHI,SRP448241,NA,24,raw wastewater,composite,PAURRAW1,yes,SARS-CoV-2
SRR25210157,AMPLICON,272,55559709,PRJNA992940,SAMN36377559,SARS-CoV-2: wastewater surveillance,19778818,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956732,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Portland,36557,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36557,WEHI,SRP448241,NA,96,raw wastewater,composite,PTL_WRP_INF,yes,SARS-CoV-2
SRR25210158,AMPLICON,272,425816,PRJNA992940,SAMN36377558,SARS-CoV-2: wastewater surveillance,229944,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956731,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hamilton,36555,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,36555,WEHI,SRP448241,NA,96,raw wastewater,composite,HAM_WRP_INF,yes,SARS-CoV-2
SRR25210159,AMPLICON,272,72025355,PRJNA992940,SAMN36377557,SARS-CoV-2: wastewater surveillance,24370339,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956730,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Northern Water Plant (Corio),36545,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36545,WEHI,SRP448241,NA,120,raw wastewater,composite,S36CNWRP,yes,SARS-CoV-2
SRR25210160,AMPLICON,272,281982,PRJNA992940,SAMN36377556,SARS-CoV-2: wastewater surveillance,168680,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956729,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Leopold Pump Station - South East Geelong,36539,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,36539,WEHI,SRP448241,NA,120,raw wastewater,composite,BWSP025,yes,SARS-CoV-2
SRR25210161,AMPLICON,272,137209908,PRJNA992940,SAMN36377555,SARS-CoV-2: wastewater surveillance,47443476,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX20956728,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Fernleigh Street Pump Station - North Geelong,36535,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,36535,WEHI,SRP448241,NA,120,raw wastewater,composite,BWSP030,yes,SARS-CoV-2
SRR25210162,AMPLICON,272,87585888,PRJNA992940,SAMN36377554,SARS-CoV-2: wastewater surveillance,28689840,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956727,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Barwon Heads,36531,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36531,WEHI,SRP448241,NA,96,raw wastewater,composite,BW435115,yes,SARS-CoV-2
