Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,collection_date (run),Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,fasta_file (run),geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample (run),SAMPLE,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR18539264,AMPLICON,298,43208868,PRJNA819090,SAMN27104515,SARS-CoV-2: wastewater surveillance,4351411,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-11 00:00:00+00:00,2021-01-11,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14669251,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20328,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20328,SEARCH-20328__D101805__P20__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20328__D101805__P20__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539265,AMPLICON,297,248304331,PRJNA819090,SAMN27104514,SARS-CoV-2: wastewater surveillance,24123148,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-31 00:00:00+00:00,2020-12-31,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14669250,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20327,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20327,SEARCH-20327__D101805__C05__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20327__D101805__C05__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539266,AMPLICON,298,36850795,PRJNA819090,SAMN27104513,SARS-CoV-2: wastewater surveillance,3688657,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-03 00:00:00+00:00,2021-01-03,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14669249,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20321,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20321,SEARCH-20321__D101805__A10__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20321__D101805__A10__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539267,AMPLICON,298,79099538,PRJNA819090,SAMN27104512,SARS-CoV-2: wastewater surveillance,7717174,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-31 00:00:00+00:00,2020-12-31,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14669248,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20320,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20320,SEARCH-20320__D101805__F05__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20320__D101805__F05__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539268,AMPLICON,298,17800786,PRJNA819090,SAMN27104511,SARS-CoV-2: wastewater surveillance,1863192,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-10 00:00:00+00:00,2021-01-10,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14669247,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20319,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20319,SEARCH-20319__D101805__P16__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20319__D101805__P16__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539269,AMPLICON,298,20562615,PRJNA819090,SAMN27104510,SARS-CoV-2: wastewater surveillance,2181463,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-10 00:00:00+00:00,2021-01-10,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14669246,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20315,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20315,SEARCH-20315__D101805__I17__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20315__D101805__I17__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539270,AMPLICON,298,5355819,PRJNA819090,SAMN27104509,SARS-CoV-2: wastewater surveillance,749825,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-09 00:00:00+00:00,2021-01-09,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669245,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20309,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20309,SEARCH-20309__D101805__L12__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20309__D101805__L12__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539271,AMPLICON,296,20592625,PRJNA819090,SAMN27104482,SARS-CoV-2: wastewater surveillance,2040868,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-03-10 00:00:00+00:00,2021-03-10,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14669244,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, San Diego (Point Loma)",Illumina NovaSeq 6000,city-wide wastewater treatment facility,SEARCH-18402,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-18402,SEARCH-18402__D101855__E17__210426_A00953_0286_BH7KLNDRXY__001,SEARCH-18402__D101855__E17__210426_A00953_0286_BH7KLNDRXY__001,SRP366703,2300000,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539272,AMPLICON,298,178936907,PRJNA819090,SAMN27104508,SARS-CoV-2: wastewater surveillance,18234154,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-06 00:00:00+00:00,2021-01-06,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14669243,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20303,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20303,SEARCH-20303__D101805__E20__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20303__D101805__E20__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539273,AMPLICON,298,46002754,PRJNA819090,SAMN27104507,SARS-CoV-2: wastewater surveillance,4560955,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-02 00:00:00+00:00,2021-01-02,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14669242,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20291,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20291,SEARCH-20291__D101805__H11__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20291__D101805__H11__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539274,AMPLICON,298,32953183,PRJNA819090,SAMN27104506,SARS-CoV-2: wastewater surveillance,3328634,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-07 00:00:00+00:00,2021-01-07,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669241,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20288,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20288,SEARCH-20288__D101805__O01__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20288__D101805__O01__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539275,AMPLICON,298,25053316,PRJNA819090,SAMN27104505,SARS-CoV-2: wastewater surveillance,2485877,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-03 00:00:00+00:00,2021-01-03,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14669240,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20287,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20287,SEARCH-20287__D101805__B11__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20287__D101805__B11__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539276,AMPLICON,298,243620660,PRJNA819090,SAMN27104504,SARS-CoV-2: wastewater surveillance,22425942,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-10 00:00:00+00:00,2021-01-10,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14669239,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20281,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20281,SEARCH-20281__D101805__P15__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20281__D101805__P15__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539277,AMPLICON,299,1490521,PRJNA819090,SAMN27104663,SARS-CoV-2: wastewater surveillance,332903,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-05 00:00:00+00:00,2021-02-05,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14669238,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39547,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39547,SEARCH-39547__D102201__O15__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39547__D102201__O15__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539278,AMPLICON,299,51624786,PRJNA819090,SAMN27104662,SARS-CoV-2: wastewater surveillance,5141894,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-04 00:00:00+00:00,2021-02-04,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669237,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39539,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39539,SEARCH-39539__D102201__O12__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39539__D102201__O12__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539279,AMPLICON,299,3799613,PRJNA819090,SAMN27104661,SARS-CoV-2: wastewater surveillance,587007,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-04 00:00:00+00:00,2021-02-04,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14669236,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39537,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39537,SEARCH-39537__D102201__J11__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39537__D102201__J11__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539280,AMPLICON,299,1387765,PRJNA819090,SAMN27104660,SARS-CoV-2: wastewater surveillance,359560,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-04 00:00:00+00:00,2021-02-04,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14669235,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39526,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39526,SEARCH-39526__D102201__P11__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39526__D102201__P11__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539281,AMPLICON,299,3500180,PRJNA819090,SAMN27104659,SARS-CoV-2: wastewater surveillance,579506,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-04 00:00:00+00:00,2021-02-04,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14669234,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39521,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39521,SEARCH-39521__D102201__P13__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39521__D102201__P13__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539282,AMPLICON,298,99544938,PRJNA819090,SAMN27104497,SARS-CoV-2: wastewater surveillance,9213767,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-04 00:00:00+00:00,2021-01-04,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669233,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20261,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20261,SEARCH-20261__D101805__B14__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20261__D101805__B14__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539283,AMPLICON,299,15734804,PRJNA819090,SAMN27104658,SARS-CoV-2: wastewater surveillance,1610039,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-04 00:00:00+00:00,2021-02-04,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669232,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39517,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39517,SEARCH-39517__D102201__N13__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39517__D102201__N13__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539284,AMPLICON,299,15252812,PRJNA819090,SAMN27104657,SARS-CoV-2: wastewater surveillance,1653013,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14669231,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39497,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39497,SEARCH-39497__D102201__J08__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39497__D102201__J08__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539285,AMPLICON,300,51178476,PRJNA819090,SAMN27104656,SARS-CoV-2: wastewater surveillance,4725428,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14669230,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39494,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39494,SEARCH-39494__D102201__I08__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39494__D102201__I08__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539286,AMPLICON,299,3689315,PRJNA819090,SAMN27104655,SARS-CoV-2: wastewater surveillance,554550,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14669229,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39492,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39492,SEARCH-39492__D102201__L07__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39492__D102201__L07__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539287,AMPLICON,299,25387328,PRJNA819090,SAMN27104654,SARS-CoV-2: wastewater surveillance,2541325,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"sra,activ_sars2_vcf,bam","s3,gs","gs.US,s3.us-east-1",SRX14669228,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39489,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39489,SEARCH-39489__D102201__L06__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39489__D102201__L06__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539288,AMPLICON,299,3291196,PRJNA819090,SAMN27104653,SARS-CoV-2: wastewater surveillance,546676,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14669227,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39486,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39486,SEARCH-39486__D102201__O07__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39486__D102201__O07__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539289,AMPLICON,298,4337777,PRJNA819090,SAMN27104652,SARS-CoV-2: wastewater surveillance,632415,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14669226,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39479,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39479,SEARCH-39479__D102201__N08__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39479__D102201__N08__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539290,AMPLICON,299,1748429,PRJNA819090,SAMN27104651,SARS-CoV-2: wastewater surveillance,413652,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-03 00:00:00+00:00,2021-02-03,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669225,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39473,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39473,SEARCH-39473__D102201__M08__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39473__D102201__M08__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539291,AMPLICON,298,31589955,PRJNA819090,SAMN27104650,SARS-CoV-2: wastewater surveillance,2972961,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-02 00:00:00+00:00,2021-02-02,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669224,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39467,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39467,SEARCH-39467__D102201__I02__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39467__D102201__I02__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539292,AMPLICON,299,15473876,PRJNA819090,SAMN27104649,SARS-CoV-2: wastewater surveillance,1584978,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-02 00:00:00+00:00,2021-02-02,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14669223,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39466,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39466,SEARCH-39466__D102201__K01__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39466__D102201__K01__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539293,AMPLICON,299,178176829,PRJNA819090,SAMN27104496,SARS-CoV-2: wastewater surveillance,15752830,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-02 00:00:00+00:00,2021-01-02,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14669222,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-20256,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-20256,SEARCH-20256__D101805__H06__210608_A00953_0321_BH7L5LDSX2__003,SEARCH-20256__D101805__H06__210608_A00953_0321_BH7L5LDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539294,AMPLICON,299,29137564,PRJNA819090,SAMN27104648,SARS-CoV-2: wastewater surveillance,2847660,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-02 00:00:00+00:00,2021-02-02,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14669221,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39457,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39457,SEARCH-39457__D102201__O03__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39457__D102201__O03__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539295,AMPLICON,298,18442329,PRJNA819090,SAMN27104647,SARS-CoV-2: wastewater surveillance,2063970,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-02 00:00:00+00:00,2021-02-02,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14669220,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39448,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39448,SEARCH-39448__D102201__J04__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39448__D102201__J04__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539296,AMPLICON,298,1251488,PRJNA819090,SAMN27104646,SARS-CoV-2: wastewater surveillance,347881,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-31 00:00:00+00:00,2021-01-31,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669219,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39441,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39441,SEARCH-39441__D102201__A24__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39441__D102201__A24__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539297,AMPLICON,298,22759441,PRJNA819090,SAMN27104645,SARS-CoV-2: wastewater surveillance,2530496,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-31 00:00:00+00:00,2021-01-31,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14669218,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39435,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39435,SEARCH-39435__D102201__E23__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39435__D102201__E23__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18539298,AMPLICON,299,6946302,PRJNA819090,SAMN27104644,SARS-CoV-2: wastewater surveillance,839546,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-01-31 00:00:00+00:00,2021-01-31,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14669217,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-39426,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-39426,SEARCH-39426__D102201__H23__210716_A00953_0351_BHG5KVDSX2__002,SEARCH-39426__D102201__H23__210716_A00953_0351_BHG5KVDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
