Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,isolation_source
SRR27682129,WGS,356,57860326,PRJNA1027858,SAMN39432109,SARS-CoV-2: wastewater surveillance,28299553,UNIVERSITY OF WATERLOO,2021-10-20,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX23349443,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A149,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,OWW19-21-10-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW19
SRR27682130,WGS,348,41534869,PRJNA1027858,SAMN39432108,SARS-CoV-2: wastewater surveillance,21469556,UNIVERSITY OF WATERLOO,2021-10-01,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX23349442,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A148,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,OWW19-21-10-01,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW19
SRR27682131,WGS,412,38558901,PRJNA1027858,SAMN39432107,SARS-CoV-2: wastewater surveillance,18661768,UNIVERSITY OF WATERLOO,2021-10-25,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23349441,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A147,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,K1-21-10-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,K1
SRR27682132,WGS,502,94263050,PRJNA1027858,SAMN39432106,SARS-CoV-2: wastewater surveillance,55523827,UNIVERSITY OF WATERLOO,2021-11-02,public,"fastq,run.zq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX23349440,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A146,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,OWW20-21-11-02,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW20
SRR27682133,WGS,502,682676326,PRJNA1027858,SAMN39432105,SARS-CoV-2: wastewater surveillance,430174753,UNIVERSITY OF WATERLOO,2021-11-05,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23349439,Canada,North America,Canada:Sudbury,Illumina MiSeq,"=_xlfn.CONCAT(A145,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,TPKL-21-11-05,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR27682134,WGS,502,634982310,PRJNA1027858,SAMN39431966,SARS-CoV-2: wastewater surveillance,359211032,UNIVERSITY OF WATERLOO,2021-12-29,public,"run.zq,activ_sars2_vcf,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX23349438,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A9,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,CW-21-12-29,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR27682135,WGS,502,1648375734,PRJNA1027858,SAMN39432028,SARS-CoV-2: wastewater surveillance,1037266919,UNIVERSITY OF WATERLOO,2021-12-05,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX23349437,Canada,North America,Canada:Cambridge,Illumina MiSeq,"=_xlfn.CONCAT(A71,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,GALT-21-12-05,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Galt Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR27682136,WGS,502,868210004,PRJNA1027858,SAMN39432027,SARS-CoV-2: wastewater surveillance,540590061,UNIVERSITY OF WATERLOO,2021-11-25,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX23349436,Canada,North America,Canada:Ravensview,Illumina MiSeq,"=_xlfn.CONCAT(A70,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:10:00Z,1,RV-21-11-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,"Ravensview Wastewater Treatment Plant (Kingston East and Central)- Kingston\, Frontenac and Lennox & Addington Public Health"
SRR27682137,WGS,502,58302280,PRJNA1027858,SAMN39432026,SARS-CoV-2: wastewater surveillance,29879535,UNIVERSITY OF WATERLOO,2021-12-14,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX23349435,Canada,North America,Canada:Hamilton,Illumina MiSeq,"=_xlfn.CONCAT(A69,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,Hamilton WWTP-21-12-14,SRP466219,NA,24,post grit removal,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR27682138,WGS,502,47386290,PRJNA1027858,SAMN39432025,SARS-CoV-2: wastewater surveillance,26570910,UNIVERSITY OF WATERLOO,2021-12-09,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX23349434,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,"=_xlfn.CONCAT(A68,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,SOO-21-12-09,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR27682139,WGS,502,74057550,PRJNA1027858,SAMN39432024,SARS-CoV-2: wastewater surveillance,40765713,UNIVERSITY OF WATERLOO,2021-12-08,public,"run.zq,activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX23349433,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,"=_xlfn.CONCAT(A67,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,SOO-21-12-08,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR27682140,WGS,502,86843490,PRJNA1027858,SAMN39432023,SARS-CoV-2: wastewater surveillance,44626731,UNIVERSITY OF WATERLOO,2021-12-06,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX23349432,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A66,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,CW-21-12-06,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR27682141,WGS,502,64984402,PRJNA1027858,SAMN39432022,SARS-CoV-2: wastewater surveillance,34388799,UNIVERSITY OF WATERLOO,2021-12-06,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX23349431,Canada,North America,Canada:Ravensview,Illumina MiSeq,"=_xlfn.CONCAT(A65,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,RV-21-12-06,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,"Ravensview Wastewater Treatment Plant (Kingston East and Central)- Kingston\, Frontenac and Lennox & Addington Public Health"
SRR27682142,WGS,502,430774232,PRJNA1027858,SAMN39432021,SARS-CoV-2: wastewater surveillance,263553879,UNIVERSITY OF WATERLOO,2021-12-21,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX23349430,Canada,North America,Canada:Hamilton,Illumina MiSeq,"=_xlfn.CONCAT(A64,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,Hamilton WWTP-21-12-21,SRP466219,NA,24,post grit removal,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR27682143,WGS,502,393865686,PRJNA1027858,SAMN39432020,SARS-CoV-2: wastewater surveillance,236459331,UNIVERSITY OF WATERLOO,2021-12-19,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX23349429,Canada,North America,Canada:Cambridge,Illumina MiSeq,"=_xlfn.CONCAT(A63,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,GALT-21-12-19,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Galt Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR27682144,WGS,502,184098460,PRJNA1027858,SAMN39432019,SARS-CoV-2: wastewater surveillance,113996414,UNIVERSITY OF WATERLOO,2021-12-19,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX23349428,Canada,North America,Canada:Waterloo,Illumina MiSeq,"=_xlfn.CONCAT(A62,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,WATERLOO-21-12-19,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Waterloo Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR27682145,WGS,502,328156898,PRJNA1027858,SAMN39431965,SARS-CoV-2: wastewater surveillance,193851665,UNIVERSITY OF WATERLOO,2021-12-20,public,"fastq,sra,run.zq,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23349427,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A8,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,CW-21-12-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR27682146,WGS,502,430650238,PRJNA1027858,SAMN39432018,SARS-CoV-2: wastewater surveillance,263890029,UNIVERSITY OF WATERLOO,2021-12-19,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX23349426,Canada,North America,Canada:Kitchener,Illumina MiSeq,"=_xlfn.CONCAT(A61,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,KITCHENER-21-12-19,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Kitchener Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR27682147,WGS,502,338446392,PRJNA1027858,SAMN39432017,SARS-CoV-2: wastewater surveillance,202145832,UNIVERSITY OF WATERLOO,2021-12-20,public,"sra,activ_sars2_vcf,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX23349425,Canada,North America,Canada:Peel Region,Illumina MiSeq,"=_xlfn.CONCAT(A60,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,GE BOOTH-21-12-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,G. E. Booth (Lakeview) Wastewater Treatment Plant- Peel Public Health
SRR27682148,WGS,502,329687998,PRJNA1027858,SAMN39432016,SARS-CoV-2: wastewater surveillance,198837835,UNIVERSITY OF WATERLOO,2021-12-20,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23349424,Canada,North America,Canada:Peel Region,Illumina MiSeq,"=_xlfn.CONCAT(A59,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,CLARKSON-21-12-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Clarkson South-Peel Water Pollution Control Plant- Peel Public Health
SRR27682149,WGS,502,454476664,PRJNA1027858,SAMN39432015,SARS-CoV-2: wastewater surveillance,276143571,UNIVERSITY OF WATERLOO,2021-12-20,public,"run.zq,activ_sars2_vcf,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23349423,Canada,North America,Canada:York Region,Illumina MiSeq,"=_xlfn.CONCAT(A58,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,HUMBER AMF-21-12-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Humber AMF Pumping Station - York Sewershed- York Region Public Health
SRR27682150,WGS,502,330411882,PRJNA1027858,SAMN39432014,SARS-CoV-2: wastewater surveillance,203656288,UNIVERSITY OF WATERLOO,2021-12-20,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23349422,Canada,North America,Canada:York Region,Illumina MiSeq,"=_xlfn.CONCAT(A57,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,WARDEN-21-12-20,SRP466219,NA,24,raw wastewater,grab,yes,SARS-CoV-2,Warden and 407 - York Sewershed- York Region Public Health
SRR27682151,WGS,502,406185268,PRJNA1027858,SAMN39432013,SARS-CoV-2: wastewater surveillance,247900134,UNIVERSITY OF WATERLOO,2021-12-20,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX23349421,Canada,North America,Canada:York Region,Illumina MiSeq,"=_xlfn.CONCAT(A56,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,LESLIE-21-12-20,SRP466219,NA,24,raw wastewater,grab,yes,SARS-CoV-2,Leslie Street Pumping Station - York Sewershed- York Region Public Health
SRR27682152,WGS,502,467918216,PRJNA1027858,SAMN39432012,SARS-CoV-2: wastewater surveillance,295298737,UNIVERSITY OF WATERLOO,2021-12-14,public,"run.zq,fastq,activ_sars2_vcf,sra","ncbi,s3,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23349420,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A55,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,OWW14-21-12-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW14
SRR27682153,WGS,502,246900668,PRJNA1027858,SAMN39432011,SARS-CoV-2: wastewater surveillance,153408105,UNIVERSITY OF WATERLOO,2021-12-13,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX23349419,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A54,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,OWW7-21-12-13,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW7
SRR27682154,WGS,502,436640102,PRJNA1027858,SAMN39432010,SARS-CoV-2: wastewater surveillance,259679704,UNIVERSITY OF WATERLOO,2021-12-16,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX23349418,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,"=_xlfn.CONCAT(A53,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,SOO-21-12-16,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR27682155,WGS,502,437041702,PRJNA1027858,SAMN39432009,SARS-CoV-2: wastewater surveillance,257730950,UNIVERSITY OF WATERLOO,2021-12-13,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX23349417,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,"=_xlfn.CONCAT(A52,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,SOO-21-12-13,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR27682156,WGS,502,692735904,PRJNA1027858,SAMN39431964,SARS-CoV-2: wastewater surveillance,404534183,UNIVERSITY OF WATERLOO,2021-12-14,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX23349416,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A7,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,CW-21-12-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
SRR27682157,WGS,502,293982244,PRJNA1027858,SAMN39432008,SARS-CoV-2: wastewater surveillance,170994210,UNIVERSITY OF WATERLOO,2021-12-10,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX23349415,Canada,North America,Canada:Sudbury,Illumina MiSeq,"=_xlfn.CONCAT(A51,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,TPKL-21-12-10,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR27682158,WGS,502,552744670,PRJNA1027858,SAMN39432007,SARS-CoV-2: wastewater surveillance,332109702,UNIVERSITY OF WATERLOO,2021-12-06,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX23349414,Canada,North America,Canada:Sudbury,Illumina MiSeq,"=_xlfn.CONCAT(A50,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:11:00Z,1,TPKL-21-12-06,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR27682159,WGS,502,1002416692,PRJNA1027858,SAMN39432006,SARS-CoV-2: wastewater surveillance,595271976,UNIVERSITY OF WATERLOO,2021-12-16,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX23349413,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A49,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,MR_PS-21-12-16,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR27682160,WGS,502,453821052,PRJNA1027858,SAMN39432005,SARS-CoV-2: wastewater surveillance,263606363,UNIVERSITY OF WATERLOO,2021-12-15,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX23349412,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A48,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,MR_PS-21-12-15,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,
SRR27682161,WGS,502,295312042,PRJNA1027858,SAMN39432004,SARS-CoV-2: wastewater surveillance,176077858,UNIVERSITY OF WATERLOO,2021-12-13,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23349411,Canada,North America,Canada:Ottawa,Illumina MiSeq,"=_xlfn.CONCAT(A47,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,Ottawa WWTP-21-12-13,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR27682162,WGS,502,375476422,PRJNA1027858,SAMN39432003,SARS-CoV-2: wastewater surveillance,227447903,UNIVERSITY OF WATERLOO,2021-12-11,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX23349410,Canada,North America,Canada:Ottawa,Illumina MiSeq,"=_xlfn.CONCAT(A46,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,Ottawa WWTP-21-12-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR27682163,WGS,502,411243922,PRJNA1027858,SAMN39432002,SARS-CoV-2: wastewater surveillance,249730441,UNIVERSITY OF WATERLOO,2021-12-09,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX23349409,Canada,North America,Canada:Ottawa,Illumina MiSeq,"=_xlfn.CONCAT(A45,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,Ottawa WWTP-21-12-09,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR27682164,WGS,502,397465528,PRJNA1027858,SAMN39432001,SARS-CoV-2: wastewater surveillance,228643215,UNIVERSITY OF WATERLOO,2021-12-10,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23349408,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A44,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,OWW12-21-12-10,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW12
SRR27682165,WGS,502,347102880,PRJNA1027858,SAMN39432000,SARS-CoV-2: wastewater surveillance,203015255,UNIVERSITY OF WATERLOO,2021-12-08,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX23349407,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A43,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:09:00Z,1,OWW13-21-12-08,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW13
SRR27682166,WGS,502,42956140,PRJNA1027858,SAMN39431999,SARS-CoV-2: wastewater surveillance,23376317,UNIVERSITY OF WATERLOO,2021-12-22,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX23349406,Canada,North America,Canada:Ontario,Illumina MiSeq,"=_xlfn.CONCAT(A42,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:08:00Z,1,OWW17-21-12-22,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW17
SRR27682167,WGS,502,711241632,PRJNA1027858,SAMN39431963,SARS-CoV-2: wastewater surveillance,410912128,UNIVERSITY OF WATERLOO,2021-12-08,public,"sra,fastq,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX23349405,Canada,North America,Canada:Cornwall,Illumina MiSeq,"=_xlfn.CONCAT(A6,""-ARTICseq"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-01-22T16:10:00Z,1,CW-21-12-08,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Cornwall Wastewater Treatment Plant- Eastern Ontario Health Unit
