Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_surv_jurisdiction,sequence_submitter_contact_email (run),Sample_name,sample_title
SRR28359674,ARTIC V5.3.2,AMPLICON,490,682631726,PRJNA957477,SAMN40475326,SARS-CoV-2: wastewater surveillance,205932555,VERILY_WW_NWSS,2024-03-04,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23964772,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Florida,NextSeq 2000,wastewater,VLT_179-240304.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-03-15T00:00:00Z,2024-03-15T17:20:00Z,2,VLT_179-240304,Verily Life Sciences,SRP433461,776150,24,post grit removal,wastewater treatment plant,composite,179-240304,yes,SARS-CoV-2,10415.949350377523,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,FL,publichealthteam@verily.com,,
SRR28359678,ARTIC V5.3.2,AMPLICON,503,624506647,PRJNA957477,SAMN40475344,SARS-CoV-2: wastewater surveillance,189762887,VERILY_WW_NWSS,2024-03-03,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23964768,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Florida,NextSeq 2000,wastewater,VLT_241-240303.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-03-15T00:00:00Z,2024-03-15T17:20:00Z,2,VLT_241-240303,Verily Life Sciences,SRP433461,212065,24,post grit removal,wastewater treatment plant,composite,241-240303,yes,SARS-CoV-2,78233.008781040058,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,FL,publichealthteam@verily.com,,
SRR28082697,ARTIC V5.3.2,AMPLICON,579,1258416230,PRJNA957477,SAMN40095047,SARS-CoV-2: wastewater surveillance,388592870,VERILY_WW_NWSS,2024-02-09,dewatering of solids,public,"run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729365,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Minnesota,NextSeq 2000,wastewater,VLT_113-240209.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:37:00Z,2,VLT_113-240209,Verily Life Sciences,SRP433461,120000,24,post grit removal,wastewater treatment plant,composite,113-240209,yes,SARS-CoV-2,238605.43667890597,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,MN,publichealthteam@verily.com,,
SRR28082698,ARTIC V5.3.2,AMPLICON,555,1110777470,PRJNA957477,SAMN40095075,SARS-CoV-2: wastewater surveillance,345219330,VERILY_WW_NWSS,2024-02-15,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729364,bcov vaccine,Thermo Fisher MagMAX Viral/Pathogen Nucleic Acid Isolation kit and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_234-240215.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_234-240215,Verily Life Sciences,SRP433461,NA,24,post grit removal,wastewater treatment plant,composite,234-240215,no,SARS-CoV-2,,,,,,publichealthteam@verily.com,,
SRR28082699,ARTIC V5.3.2,AMPLICON,581,1187990858,PRJNA957477,SAMN40095106,SARS-CoV-2: wastewater surveillance,366787125,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729363,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902092.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_SAC902092,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902092,yes,SARS-CoV-2,180134.87826333111,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082700,ARTIC V5.3.2,AMPLICON,580,1342138480,PRJNA957477,SAMN40095106,SARS-CoV-2: wastewater surveillance,415976158,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729362,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902092.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_SAC902092,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902092,yes,SARS-CoV-2,180134.87826333111,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082701,ARTIC V5.3.2,AMPLICON,546,1299780061,PRJNA957477,SAMN40095104,SARS-CoV-2: wastewater surveillance,403678853,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729361,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701243.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T04:17:00Z,2,VLT_OSP701243,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701243,yes,SARS-CoV-2,75832.847400506333,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082702,ARTIC V5.3.2,AMPLICON,521,1341531527,PRJNA957477,SAMN40095104,SARS-CoV-2: wastewater surveillance,419376029,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729360,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701243.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_OSP701243,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701243,yes,SARS-CoV-2,75832.847400506333,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082703,ARTIC V5.3.2,AMPLICON,579,1293782078,PRJNA957477,SAMN40095108,SARS-CoV-2: wastewater surveillance,401738282,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729359,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120803.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:37:00Z,2,VLT_SESF120803,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120803,yes,SARS-CoV-2,234953.90926831125,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082704,ARTIC V5.3.2,AMPLICON,585,1146279338,PRJNA957477,SAMN40095108,SARS-CoV-2: wastewater surveillance,355267133,VERILY_WW_NWSS,2024-02-16,dewatering of solids,public,"activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729358,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120803.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_SESF120803,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120803,yes,SARS-CoV-2,234953.90926831125,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082705,ARTIC V5.3.2,AMPLICON,583,1425148949,PRJNA957477,SAMN40095111,SARS-CoV-2: wastewater surveillance,441823276,VERILY_WW_NWSS,2024-02-15,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729357,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201341.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:08:00Z,2,VLT_SJ201341,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201341,yes,SARS-CoV-2,659744.1083007236,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082706,ARTIC V5.3.2,AMPLICON,570,1202816140,PRJNA957477,SAMN40095074,SARS-CoV-2: wastewater surveillance,372084637,VERILY_WW_NWSS,2024-02-13,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729356,bcov vaccine,Thermo Fisher MagMAX Viral/Pathogen Nucleic Acid Isolation kit and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_234-240213.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T04:17:00Z,2,VLT_234-240213,Verily Life Sciences,SRP433461,NA,24,post grit removal,wastewater treatment plant,composite,234-240213,no,SARS-CoV-2,,,,,,publichealthteam@verily.com,,
SRR28082707,ARTIC V5.3.2,AMPLICON,578,1289430783,PRJNA957477,SAMN40095111,SARS-CoV-2: wastewater surveillance,398520003,VERILY_WW_NWSS,2024-02-15,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729355,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201341.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:08:00Z,2,VLT_SJ201341,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201341,yes,SARS-CoV-2,659744.1083007236,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082708,ARTIC V5.3.2,AMPLICON,573,1239999673,PRJNA957477,SAMN40095107,SARS-CoV-2: wastewater surveillance,383201260,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729354,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902145.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:37:00Z,2,VLT_SAC902145,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902145,yes,SARS-CoV-2,137664.00214097186,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082709,ARTIC V5.3.2,AMPLICON,576,1168121367,PRJNA957477,SAMN40095107,SARS-CoV-2: wastewater surveillance,363547051,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729353,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902145.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:09:00Z,2,VLT_SAC902145,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902145,yes,SARS-CoV-2,137664.00214097186,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082710,ARTIC V5.3.2,AMPLICON,568,1151715327,PRJNA957477,SAMN40095105,SARS-CoV-2: wastewater surveillance,359015050,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729352,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701248.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_OSP701248,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701248,yes,SARS-CoV-2,132079.89860392161,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082711,ARTIC V5.3.2,AMPLICON,566,1175157764,PRJNA957477,SAMN40095105,SARS-CoV-2: wastewater surveillance,364981346,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729351,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701248.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:09:00Z,2,VLT_OSP701248,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701248,yes,SARS-CoV-2,132079.89860392161,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082712,ARTIC V5.3.2,AMPLICON,558,1352120780,PRJNA957477,SAMN40095109,SARS-CoV-2: wastewater surveillance,416511040,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729350,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120805.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T04:18:00Z,2,VLT_SESF120805,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120805,yes,SARS-CoV-2,46163.71053373671,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082713,ARTIC V5.3.2,AMPLICON,561,1263637304,PRJNA957477,SAMN40095109,SARS-CoV-2: wastewater surveillance,391637487,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729349,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120805.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:10:00Z,2,VLT_SESF120805,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120805,yes,SARS-CoV-2,46163.71053373671,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082714,ARTIC V5.3.2,AMPLICON,579,1362104518,PRJNA957477,SAMN40095110,SARS-CoV-2: wastewater surveillance,423559537,VERILY_WW_NWSS,2024-02-13,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729348,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201317.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:09:00Z,2,VLT_SJ201317,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201317,yes,SARS-CoV-2,233751.66671176476,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082715,ARTIC V5.3.2,AMPLICON,573,1217017418,PRJNA957477,SAMN40095110,SARS-CoV-2: wastewater surveillance,378860076,VERILY_WW_NWSS,2024-02-13,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729347,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201317.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T04:37:00Z,2,VLT_SJ201317,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201317,yes,SARS-CoV-2,233751.66671176476,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,CA,publichealthteam@verily.com,,
SRR28082716,ARTIC V5.3.2,AMPLICON,505,1134029416,PRJNA957477,SAMN40095077,SARS-CoV-2: wastewater surveillance,353665551,VERILY_WW_NWSS,2024-02-14,dewatering of solids,public,"run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729346,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Hawaii,NextSeq 2000,wastewater,VLT_238-240214.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:37:00Z,2,VLT_238-240214,Verily Life Sciences,SRP433461,390000,24,post grit removal,wastewater treatment plant,composite,238-240214,yes,SARS-CoV-2,85168.397223729669,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,HI,publichealthteam@verily.com,,
SRR28082717,ARTIC V5.3.2,AMPLICON,572,1052870161,PRJNA957477,SAMN40095061,SARS-CoV-2: wastewater surveillance,327375328,VERILY_WW_NWSS,2024-02-13,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729345,bcov vaccine,Thermo Fisher MagMAX Viral/Pathogen Nucleic Acid Isolation kit and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_177-240213.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_177-240213,Verily Life Sciences,SRP433461,131000,24,post grit removal,wastewater treatment plant,composite,177-240213,no,SARS-CoV-2,,,,,,publichealthteam@verily.com,,
SRR28082718,ARTIC V5.3.2,AMPLICON,562,1086612264,PRJNA957477,SAMN40095076,SARS-CoV-2: wastewater surveillance,337120424,VERILY_WW_NWSS,2024-02-13,dewatering of solids,public,"sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR,SRX23729344,bcov vaccine,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: Hawaii,NextSeq 2000,wastewater,VLT_238-240213.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2024-02-24T00:00:00Z,2024-02-24T03:07:00Z,2,VLT_238-240213,Verily Life Sciences,SRP433461,390000,24,post grit removal,wastewater treatment plant,composite,238-240213,yes,SARS-CoV-2,163914.12436974794,copies/gram dry weight,N gene,https://journals.asm.org/doi/10.1128/mSystems.00829-21,HI,publichealthteam@verily.com,,
