Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sno,Sno.,ID
SRR29086902,AMPLICON,381,24560667,PRJNA1110039,SAMN41453718,SARS-CoV-2: wastewater surveillance,24565663,CSIR-NCL,2022-12-24,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611284,India,Asia,India: Maharashtra,MinION,environmental,TNA124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode87,SRP506919,NA,NA,NA,NA,NA,NA,317,,
SRR29086903,AMPLICON,420,65360570,PRJNA1110039,SAMN41453717,SARS-CoV-2: wastewater surveillance,64697626,CSIR-NCL,2022-12-23,public,"activ_sars2_vcf,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX24611283,India,Asia,India: Maharashtra,MinION,environmental,AMN124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode86,SRP506919,NA,NA,NA,NA,NA,NA,316,,
SRR29086904,AMPLICON,357,110220131,PRJNA1110039,SAMN41453716,SARS-CoV-2: wastewater surveillance,111219367,CSIR-NCL,2022-12-22,public,"activ_sars2_vcf,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611282,India,Asia,India: Maharashtra,MinION,environmental,OBD124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode85,SRP506919,NA,NA,NA,NA,NA,NA,315,,
SRR29086905,AMPLICON,481,37109090,PRJNA1110039,SAMN41453715,SARS-CoV-2: wastewater surveillance,36099880,CSIR-NCL,2022-09-19,public,"fastq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX24611281,India,Asia,India: Maharashtra,MinION,environmental,IKZ92A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode84,SRP506919,NA,NA,NA,NA,NA,NA,314,,
SRR29086906,AMPLICON,385,36392743,PRJNA1110039,SAMN41453714,SARS-CoV-2: wastewater surveillance,36415622,CSIR-NCL,2022-09-19,public,"fastq,activ_sars2_vcf,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX24611280,India,Asia,India: Maharashtra,MinION,environmental,SMK93B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode83,SRP506919,NA,NA,NA,NA,NA,NA,313,,
SRR29086907,AMPLICON,351,9832612,PRJNA1110039,SAMN41453713,SARS-CoV-2: wastewater surveillance,10001011,CSIR-NCL,2022-11-10,public,"activ_sars2_vcf,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611279,India,Asia,India: Maharashtra,MinION,environmental,ABH112,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:47:00Z,1,RUN131_barcode81,SRP506919,NA,NA,NA,NA,NA,NA,312,,
SRR29086908,AMPLICON,376,27145906,PRJNA1110039,SAMN41453712,SARS-CoV-2: wastewater surveillance,27292567,CSIR-NCL,2022-12-21,public,"activ_sars2_vcf,sra,fastq","gs,s3,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611278,India,Asia,India: Maharashtra,MinION,environmental,SMK124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode80,SRP506919,NA,NA,NA,NA,NA,NA,311,,
SRR29086909,AMPLICON,389,37392727,PRJNA1110039,SAMN41453711,SARS-CoV-2: wastewater surveillance,37377266,CSIR-NCL,2022-12-09,public,"sra,fastq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611277,India,Asia,India: Maharashtra,MinION,environmental,AU122A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode79,SRP506919,NA,NA,NA,NA,NA,NA,310,,
SRR29086910,AMPLICON,549,74937448,PRJNA1110039,SAMN41453486,SARS-CoV-2: wastewater surveillance,71787720,CSIR-NCL,2023-04-20,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611276,India,Asia,India: Maharashtra,MinION,environmental,AMN43A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode37,SRP506919,NA,NA,NA,NA,NA,NA,85,,
SRR29086911,AMPLICON,369,43578367,PRJNA1110039,SAMN41453710,SARS-CoV-2: wastewater surveillance,43679408,CSIR-NCL,2022-12-08,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX24611275,India,Asia,India: Maharashtra,MinION,environmental,PCMC122B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode78,SRP506919,NA,NA,NA,NA,NA,NA,309,,
SRR29086912,AMPLICON,397,28776018,PRJNA1110039,SAMN41453709,SARS-CoV-2: wastewater surveillance,28737653,CSIR-NCL,2022-12-16,public,"fastq,sra,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611274,India,Asia,India: Maharashtra,MinION,environmental,SUR123A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode76,SRP506919,NA,NA,NA,NA,NA,NA,308,,
SRR29086913,AMPLICON,408,38070398,PRJNA1110039,SAMN41453708,SARS-CoV-2: wastewater surveillance,37797378,CSIR-NCL,2022-12-24,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX24611273,India,Asia,India: Maharashtra,MinION,environmental,KYN124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:47:00Z,1,RUN131_barcode75,SRP506919,NA,NA,NA,NA,NA,NA,307,,
SRR29086914,AMPLICON,399,30746349,PRJNA1110039,SAMN41453707,SARS-CoV-2: wastewater surveillance,30671935,CSIR-NCL,2022-12-23,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611272,India,Asia,India: Maharashtra,MinION,environmental,SUR124A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode74,SRP506919,NA,NA,NA,NA,NA,NA,306,,
SRR29086915,AMPLICON,367,70923850,PRJNA1110039,SAMN41453706,SARS-CoV-2: wastewater surveillance,71299919,CSIR-NCL,2022-12-22,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611271,India,Asia,India: Maharashtra,MinION,environmental,PCMC124C,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode73,SRP506919,NA,NA,NA,NA,NA,NA,305,,
SRR29086916,AMPLICON,454,12760332,PRJNA1110039,SAMN41453705,SARS-CoV-2: wastewater surveillance,12475925,CSIR-NCL,2022-09-19,public,"activ_sars2_vcf,fastq,sra","s3,ncbi,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611270,India,Asia,India: Maharashtra,MinION,environmental,SMK92B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode72,SRP506919,NA,NA,NA,NA,NA,NA,304,,
SRR29086917,AMPLICON,423,76821998,PRJNA1110039,SAMN41453704,SARS-CoV-2: wastewater surveillance,75759385,CSIR-NCL,2022-09-19,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX24611269,India,Asia,India: Maharashtra,MinION,environmental,SMK93A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode71,SRP506919,NA,NA,NA,NA,NA,NA,303,,
SRR29086918,AMPLICON,342,12563204,PRJNA1110039,SAMN41453703,SARS-CoV-2: wastewater surveillance,12777722,CSIR-NCL,2022-11-10,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX24611268,India,Asia,India: Maharashtra,MinION,environmental,BUD112,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode69,SRP506919,NA,NA,NA,NA,NA,NA,302,,
SRR29086919,AMPLICON,380,24976379,PRJNA1110039,SAMN41453702,SARS-CoV-2: wastewater surveillance,25096956,CSIR-NCL,2022-12-07,public,"activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX24611267,India,Asia,India: Maharashtra,MinION,environmental,BSR122,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode68,SRP506919,NA,NA,NA,NA,NA,NA,301,,
SRR29086920,AMPLICON,383,39088942,PRJNA1110039,SAMN41453701,SARS-CoV-2: wastewater surveillance,39147610,CSIR-NCL,2022-12-08,public,"fastq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX24611266,India,Asia,India: Maharashtra,MinION,environmental,BRS122B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode67,SRP506919,NA,NA,NA,NA,NA,NA,300,,
SRR29086921,AMPLICON,438,15008767,PRJNA1110039,SAMN41453485,SARS-CoV-2: wastewater surveillance,14833361,CSIR-NCL,2023-04-17,public,"fastq,sra,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX24611265,India,Asia,India: Maharashtra,MinION,environmental,PMC43B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode33,SRP506919,NA,NA,NA,NA,NA,NA,84,,
SRR29086922,AMPLICON,368,46801850,PRJNA1110039,SAMN41453700,SARS-CoV-2: wastewater surveillance,47177400,CSIR-NCL,2022-12-07,public,"fastq,sra,activ_sars2_vcf","s3,ncbi,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611264,India,Asia,India: Maharashtra,MinION,environmental,KOP122B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode66,SRP506919,NA,NA,NA,NA,NA,NA,299,,
SRR29086923,AMPLICON,392,64505963,PRJNA1110039,SAMN41453699,SARS-CoV-2: wastewater surveillance,64271317,CSIR-NCL,2022-12-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX24611263,India,Asia,India: Maharashtra,MinION,environmental,ABH123,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode65,SRP506919,NA,NA,NA,NA,NA,NA,298,,
SRR29086924,AMPLICON,388,42114029,PRJNA1110039,SAMN41453698,SARS-CoV-2: wastewater surveillance,42172734,CSIR-NCL,2022-12-16,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611262,India,Asia,India: Maharashtra,MinION,environmental,BEED123B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode64,SRP506919,NA,NA,NA,NA,NA,NA,297,,
SRR29086925,AMPLICON,509,36476468,PRJNA1110039,SAMN41453697,SARS-CoV-2: wastewater surveillance,35381450,CSIR-NCL,2022-12-24,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX24611261,India,Asia,India: Maharashtra,MinION,environmental,ABH124,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode63,SRP506919,NA,NA,NA,NA,NA,NA,296,,
SRR29086926,AMPLICON,377,50230621,PRJNA1110039,SAMN41453696,SARS-CoV-2: wastewater surveillance,50392123,CSIR-NCL,2022-12-22,public,"fastq,activ_sars2_vcf,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX24611260,India,Asia,India: Maharashtra,MinION,environmental,BRS124B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode62,SRP506919,NA,NA,NA,NA,NA,NA,295,,
SRR29086927,AMPLICON,361,77603110,PRJNA1110039,SAMN41453695,SARS-CoV-2: wastewater surveillance,77735229,CSIR-NCL,2022-12-22,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX24611259,India,Asia,India: Maharashtra,MinION,environmental,PCMC124B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode61,SRP506919,NA,NA,NA,NA,NA,NA,294,,
SRR29086928,AMPLICON,402,43156233,PRJNA1110039,SAMN41453694,SARS-CoV-2: wastewater surveillance,42938647,CSIR-NCL,2022-09-19,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611258,India,Asia,India: Maharashtra,MinION,environmental,SMK92A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode60,SRP506919,NA,NA,NA,NA,NA,NA,293,,
SRR29086929,AMPLICON,370,63328504,PRJNA1110039,SAMN41453693,SARS-CoV-2: wastewater surveillance,63703801,CSIR-NCL,2022-09-19,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX24611257,India,Asia,India: Maharashtra,MinION,environmental,PMC93A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode59,SRP506919,NA,NA,NA,NA,NA,NA,292,,
SRR29086930,AMPLICON,372,19622403,PRJNA1110039,SAMN41453692,SARS-CoV-2: wastewater surveillance,19638906,CSIR-NCL,2022-10-12,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX24611256,India,Asia,India: Maharashtra,MinION,environmental,IKZ102A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode58,SRP506919,NA,NA,NA,NA,NA,NA,291,,
SRR29086931,AMPLICON,418,51055072,PRJNA1110039,SAMN41453691,SARS-CoV-2: wastewater surveillance,50619755,CSIR-NCL,2022-11-18,public,"sra,fastq,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611255,India,Asia,India: Maharashtra,MinION,environmental,SUR113A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode57,SRP506919,NA,NA,NA,NA,NA,NA,290,,
SRR29086932,AMPLICON,495,29636350,PRJNA1110039,SAMN41453484,SARS-CoV-2: wastewater surveillance,28539501,CSIR-NCL,2023-04-24,public,"sra,fastq,activ_sars2_vcf","s3,ncbi,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX24611254,India,Asia,India: Maharashtra,MinION,environmental,PNVL44,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode32,SRP506919,NA,NA,NA,NA,NA,NA,83,,
SRR29086933,AMPLICON,406,66705527,PRJNA1110039,SAMN41453690,SARS-CoV-2: wastewater surveillance,66289722,CSIR-NCL,2022-12-07,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX24611253,India,Asia,India: Maharashtra,MinION,environmental,BY122,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode56,SRP506919,NA,NA,NA,NA,NA,NA,289,,
SRR29086934,AMPLICON,383,67685229,PRJNA1110039,SAMN41453689,SARS-CoV-2: wastewater surveillance,67642586,CSIR-NCL,2022-12-08,public,"sra,activ_sars2_vcf,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX24611252,India,Asia,India: Maharashtra,MinION,environmental,BRS122A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN131_barcode55,SRP506919,NA,NA,NA,NA,NA,NA,288,,
SRR29086935,AMPLICON,534,241018613,PRJNA1110039,SAMN41453547,SARS-CoV-2: wastewater surveillance,230020239,CSIR-NCL,2023-03-28,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX24611251,India,Asia,India: Maharashtra,MinION,environmental,BRS34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode22,SRP506919,NA,NA,NA,NA,NA,NA,146,,
SRR29086936,AMPLICON,525,222505685,PRJNA1110039,SAMN41453546,SARS-CoV-2: wastewater surveillance,212511758,CSIR-NCL,2023-03-28,public,"sra,fastq,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX24611250,India,Asia,India: Maharashtra,MinION,environmental,OBD34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode18,SRP506919,NA,NA,NA,NA,NA,NA,145,,
SRR29086937,AMPLICON,580,216801147,PRJNA1110039,SAMN41453545,SARS-CoV-2: wastewater surveillance,204577129,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611249,India,Asia,India: Maharashtra,MinION,environmental,KOP34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode16,SRP506919,NA,NA,NA,NA,NA,NA,144,,
SRR29086938,AMPLICON,558,196837211,PRJNA1110039,SAMN41453544,SARS-CoV-2: wastewater surveillance,186972421,CSIR-NCL,2023-03-27,public,"sra,fastq,activ_sars2_vcf","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX24611248,India,Asia,India: Maharashtra,MinION,environmental,KOP34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode15,SRP506919,NA,NA,NA,NA,NA,NA,143,,
SRR29086939,AMPLICON,517,85203477,PRJNA1110039,SAMN41453543,SARS-CoV-2: wastewater surveillance,81866482,CSIR-NCL,2023-03-27,public,"fastq,sra,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX24611247,India,Asia,India: Maharashtra,MinION,environmental,IKZ34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode14,SRP506919,NA,NA,NA,NA,NA,NA,142,,
SRR29086940,AMPLICON,695,60430658,PRJNA1110039,SAMN41453542,SARS-CoV-2: wastewater surveillance,56660058,CSIR-NCL,2023-03-27,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX24611246,India,Asia,India: Maharashtra,MinION,environmental,SMK34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode13,SRP506919,NA,NA,NA,NA,NA,NA,141,,
SRR29086941,AMPLICON,467,136671235,PRJNA1110039,SAMN41453541,SARS-CoV-2: wastewater surveillance,131935590,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24611245,India,Asia,India: Maharashtra,MinION,environmental,STR34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode11,SRP506919,NA,NA,NA,NA,NA,NA,140,,
SRR29086942,AMPLICON,464,7866333,PRJNA1110039,SAMN41453469,SARS-CoV-2: wastewater surveillance,7728490,CSIR-NCL,2023-05-01,public,"activ_sars2_vcf,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX24611244,India,Asia,India: Maharashtra,MinION,environmental,BIRD51,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN111_barcode11,SRP506919,NA,NA,NA,NA,NA,NA,68,,
SRR29086943,AMPLICON,497,132529777,PRJNA1110039,SAMN41453540,SARS-CoV-2: wastewater surveillance,127531336,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX24611243,India,Asia,India: Maharashtra,MinION,environmental,STR34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode10,SRP506919,NA,NA,NA,NA,NA,NA,139,,
SRR29086944,AMPLICON,497,166844951,PRJNA1110039,SAMN41453539,SARS-CoV-2: wastewater surveillance,160415120,CSIR-NCL,2023-03-27,public,"sra,activ_sars2_vcf,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611242,India,Asia,India: Maharashtra,MinION,environmental,PMC34C,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:49:00Z,1,RUN113_barcode09,SRP506919,NA,NA,NA,NA,NA,NA,138,,
SRR29086945,AMPLICON,579,111868520,PRJNA1110039,SAMN41453538,SARS-CoV-2: wastewater surveillance,106183635,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611241,India,Asia,India: Maharashtra,MinION,environmental,PMC34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode08,SRP506919,NA,NA,NA,NA,NA,NA,137,,
SRR29086946,AMPLICON,459,114676113,PRJNA1110039,SAMN41453537,SARS-CoV-2: wastewater surveillance,111140252,CSIR-NCL,2023-03-27,public,"fastq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX24611240,India,Asia,India: Maharashtra,MinION,environmental,PMC34A,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode07,SRP506919,NA,NA,NA,NA,NA,NA,136,,
SRR29086947,AMPLICON,492,467206019,PRJNA1110039,SAMN41453536,SARS-CoV-2: wastewater surveillance,449352595,CSIR-NCL,2023-03-23,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX24611239,India,Asia,India: Maharashtra,MinION,environmental,TNA34B,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode06,SRP506919,NA,NA,NA,NA,NA,NA,135,,
SRR29086948,AMPLICON,517,165995827,PRJNA1110039,SAMN41453535,SARS-CoV-2: wastewater surveillance,159100507,CSIR-NCL,2023-03-20,public,"sra,activ_sars2_vcf,fastq","ncbi,s3,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24611238,India,Asia,India: Maharashtra,MinION,environmental,BY34,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-05-20T00:00:00Z,2024-05-20T14:48:00Z,1,RUN113_barcode05,SRP506919,NA,NA,NA,NA,NA,NA,134,,
