Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,purpose_of_ww_sampling,purpose_of_ww_sequencing,Isolate,Lat_Lon,STRAIN,sequenced_by
SRR17853708,AMPLICON,296,2941918534,PRJNA735936,SAMN25563530,SARS-CoV-2: wastewater surveillance,1395311361,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-13,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14014680,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1689,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1689,SRP323202,35956,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853709,AMPLICON,293,2981494173,PRJNA735936,SAMN25563467,SARS-CoV-2: wastewater surveillance,1321378673,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-08-16,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14014679,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1566,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1566,SRP323202,55928,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853711,AMPLICON,296,2684382810,PRJNA735936,SAMN25563528,SARS-CoV-2: wastewater surveillance,1279988423,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-13,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14014677,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1687,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1687,SRP323202,10739,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853712,AMPLICON,207,438509229,PRJNA735936,SAMN25563527,SARS-CoV-2: wastewater surveillance,237315389,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14014676,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s09062021,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s09062021,SRP323202,349850,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853713,AMPLICON,297,2094992668,PRJNA735936,SAMN25563546,SARS-CoV-2: wastewater surveillance,1012027054,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014651,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1720,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1720,SRP323202,7820,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853714,AMPLICON,209,1291479712,PRJNA735936,SAMN25563526,SARS-CoV-2: wastewater surveillance,693658244,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"activ_sars2_vcf,fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014675,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1670,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1670,SRP323202,25000,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853715,AMPLICON,203,715571139,PRJNA735936,SAMN25563525,SARS-CoV-2: wastewater surveillance,383918970,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14014674,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1669,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1669,SRP323202,139251,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853716,AMPLICON,191,1351801308,PRJNA735936,SAMN25563524,SARS-CoV-2: wastewater surveillance,725512500,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014673,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1668,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1668,SRP323202,8071,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853717,AMPLICON,183,845940439,PRJNA735936,SAMN25563523,SARS-CoV-2: wastewater surveillance,446739721,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14014672,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1667,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1667,SRP323202,99061,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853718,AMPLICON,202,892364374,PRJNA735936,SAMN25563522,SARS-CoV-2: wastewater surveillance,477756315,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014671,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1666,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1666,SRP323202,11203,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853720,AMPLICON,189,862224571,PRJNA735936,SAMN25563520,SARS-CoV-2: wastewater surveillance,458843750,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14014669,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1664,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1664,SRP323202,32460,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853721,AMPLICON,294,2767068934,PRJNA735936,SAMN25563466,SARS-CoV-2: wastewater surveillance,1227300325,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-08-16,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014668,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1565,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1565,SRP323202,46659,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853722,AMPLICON,149,102560083,PRJNA735936,SAMN25563519,SARS-CoV-2: wastewater surveillance,51874324,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014667,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1663,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1663,SRP323202,20832,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853723,AMPLICON,226,1189474540,PRJNA735936,SAMN25563518,SARS-CoV-2: wastewater surveillance,645931858,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14014666,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1662,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1662,SRP323202,55928,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853724,AMPLICON,297,2527664694,PRJNA735936,SAMN25563559,SARS-CoV-2: wastewater surveillance,1219218691,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14014665,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1733,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1733,SRP323202,139251,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853725,AMPLICON,187,652468954,PRJNA735936,SAMN25563517,SARS-CoV-2: wastewater surveillance,346208988,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-06,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14014642,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1661,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1661,SRP323202,46659,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853726,AMPLICON,296,1616727218,PRJNA735936,SAMN25563558,SARS-CoV-2: wastewater surveillance,782149204,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14014664,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1732,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1732,SRP323202,8071,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853727,AMPLICON,297,2928176585,PRJNA735936,SAMN25563557,SARS-CoV-2: wastewater surveillance,1399496614,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14014663,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1731,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1731,SRP323202,99061,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853728,AMPLICON,297,2789280341,PRJNA735936,SAMN25563556,SARS-CoV-2: wastewater surveillance,1341610260,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014662,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1730,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1730,SRP323202,11203,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853729,AMPLICON,296,1537127761,PRJNA735936,SAMN25563555,SARS-CoV-2: wastewater surveillance,740347939,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14014661,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1729,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1729,SRP323202,31269,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853730,AMPLICON,296,1522979502,PRJNA735936,SAMN25563554,SARS-CoV-2: wastewater surveillance,730646963,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014660,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1728,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1728,SRP323202,32460,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853731,AMPLICON,296,1025046002,PRJNA735936,SAMN25563553,SARS-CoV-2: wastewater surveillance,504267392,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014659,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1727,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1727,SRP323202,20832,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853732,AMPLICON,296,1400194673,PRJNA735936,SAMN25563552,SARS-CoV-2: wastewater surveillance,685335938,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014658,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1726,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1726,SRP323202,55928,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853733,AMPLICON,296,1807363665,PRJNA735936,SAMN25563551,SARS-CoV-2: wastewater surveillance,865946011,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14014657,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1725,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1725,SRP323202,46659,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853734,AMPLICON,296,2189585642,PRJNA735936,SAMN25563550,SARS-CoV-2: wastewater surveillance,1052009583,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014656,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1724,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1724,SRP323202,22437,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853735,AMPLICON,293,1505420727,PRJNA735936,SAMN25563469,SARS-CoV-2: wastewater surveillance,707026175,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-08-16,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14014655,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1568,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1568,SRP323202,32460,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853736,AMPLICON,296,3011186871,PRJNA735936,SAMN25563549,SARS-CoV-2: wastewater surveillance,1445554870,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14014654,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1723,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1723,SRP323202,295910,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853737,AMPLICON,296,2524985228,PRJNA735936,SAMN25563548,SARS-CoV-2: wastewater surveillance,1220919837,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14014653,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1722,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1722,SRP323202,25073,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853738,AMPLICON,296,1240219901,PRJNA735936,SAMN25563547,SARS-CoV-2: wastewater surveillance,606291114,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14014652,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1721,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1721,SRP323202,35956,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853739,AMPLICON,297,2307025958,PRJNA735936,SAMN25563545,SARS-CoV-2: wastewater surveillance,1117736826,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-20,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14014650,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1719,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1719,SRP323202,10739,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853740,AMPLICON,297,1367783622,PRJNA735936,SAMN25563544,SARS-CoV-2: wastewater surveillance,658230242,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-13,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14014649,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s09132021,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s09132021,SRP323202,349850,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
SRR17853741,AMPLICON,296,3400755871,PRJNA735936,SAMN25563543,SARS-CoV-2: wastewater surveillance,1593757448,UNIVERSITY OF LOUISVILLE,"Joeseph Moore\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Erin Elliott\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, The Universisty of ...",2021-09-13,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14014648,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1702,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-01T00:00:00Z,s1702,SRP323202,25000,24 h,raw wastewater,grab,yes,SARS-CoV-2,,,,,,
