Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,run_date (run),Sample Name,Sample_Name,Sequencing_method,sewage_type,SRA Study,Submitter_Id,wastewater/sludge_environmental_package,wastewater_type,geographic_location_(region_and_locality)
ERR9862216,RNA-Seq,582,480463698,PRJEB44932,SAMEA110149735,199209249,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-19,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407294,SAMEA110149735,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149735,12_2021_05_19,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_19,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862217,RNA-Seq,582,521271210,PRJEB44932,SAMEA110149736,191174486,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-20,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407295,SAMEA110149736,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149736,12_2021_05_20,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_20,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862218,RNA-Seq,582,154823640,PRJEB44932,SAMEA110149737,94065461,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-21,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407296,SAMEA110149737,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149737,12_2021_05_21,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_21,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862219,RNA-Seq,582,617653902,PRJEB44932,SAMEA110149738,253738913,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-22,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407297,SAMEA110149738,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149738,12_2021_05_22,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_22,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862220,RNA-Seq,582,496401186,PRJEB44932,SAMEA110149739,157649541,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-23,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407298,SAMEA110149739,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149739,12_2021_05_23,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_23,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862221,RNA-Seq,582,386863548,PRJEB44932,SAMEA110149740,150544596,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-24,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407299,SAMEA110149740,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149740,12_2021_05_24,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_24,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862222,RNA-Seq,582,793175790,PRJEB44932,SAMEA110149741,225407411,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-25,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407300,SAMEA110149741,Switzerland,Europe,Switzerland,46.5202,6.5929,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149741,12_2021_05_25,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,12_2021_05_25,wastewater/sludge,human waste,VD - Lausanne - STEP Vidy
ERR9862223,RNA-Seq,582,503201856,PRJEB44932,SAMEA110149742,177727101,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-19,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407301,SAMEA110149742,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149742,17_2021_05_19,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_19,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862224,RNA-Seq,582,518814006,PRJEB44932,SAMEA110149743,211807718,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-20,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407302,SAMEA110149743,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149743,17_2021_05_20,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_20,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862225,RNA-Seq,582,163529778,PRJEB44932,SAMEA110149744,85483175,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-21,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407303,SAMEA110149744,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149744,17_2021_05_21,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_21,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862226,RNA-Seq,582,82880292,PRJEB44932,SAMEA110149745,37879184,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-22,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407304,SAMEA110149745,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149745,17_2021_05_22,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_22,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862227,RNA-Seq,582,93908028,PRJEB44932,SAMEA110149746,44127636,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-23,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407305,SAMEA110149746,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149746,17_2021_05_23,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_23,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862228,RNA-Seq,582,67795434,PRJEB44932,SAMEA110149747,28307992,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-24,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407306,SAMEA110149747,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149747,17_2021_05_24,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_24,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862229,RNA-Seq,582,117836958,PRJEB44932,SAMEA110149748,51330815,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-25,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407307,SAMEA110149748,Switzerland,Europe,Switzerland,46.8707,9.5293,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149748,17_2021_05_25,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,17_2021_05_25,wastewater/sludge,human waste,GR - Chur - ARA Chur
ERR9862230,RNA-Seq,582,56150778,PRJEB44932,SAMEA110149749,16111262,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-19,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407308,SAMEA110149749,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:35Z,2022-06-20T04:17:35Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149749,19_2021_05_19,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_19,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862231,RNA-Seq,582,399762996,PRJEB44932,SAMEA110149750,120706406,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-20,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407309,SAMEA110149750,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149750,19_2021_05_20,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_20,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862232,RNA-Seq,582,76216392,PRJEB44932,SAMEA110149751,42641717,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-21,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407310,SAMEA110149751,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149751,19_2021_05_21,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_21,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862233,RNA-Seq,582,355591524,PRJEB44932,SAMEA110149752,132924792,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-22,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407311,SAMEA110149752,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149752,19_2021_05_22,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_22,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862234,RNA-Seq,582,141400974,PRJEB44932,SAMEA110149753,45065946,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-23,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407312,SAMEA110149753,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149753,19_2021_05_23,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_23,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862235,RNA-Seq,582,176386740,PRJEB44932,SAMEA110149754,52631109,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-24,SARS-CoV2,public,"sra,activ_sars2_vcf,cram","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407313,SAMEA110149754,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149754,19_2021_05_24,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_24,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862236,RNA-Seq,582,165967776,PRJEB44932,SAMEA110149755,51972560,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-25,SARS-CoV2,public,"activ_sars2_vcf,cram,sra","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407314,SAMEA110149755,Switzerland,Europe,Switzerland,47.4902,9.5673,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149755,19_2021_05_25,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,19_2021_05_25,wastewater/sludge,human waste,SG - Altenrhein - ARA Altenrhein
ERR9862237,RNA-Seq,582,67134282,PRJEB44932,SAMEA110149756,38520733,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-19,SARS-CoV2,public,"cram,sra,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407315,SAMEA110149756,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149756,25_2021_05_19,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_19,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862238,RNA-Seq,582,139444290,PRJEB44932,SAMEA110149757,65340808,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-20,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407316,SAMEA110149757,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149757,25_2021_05_20,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_20,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862239,RNA-Seq,582,64447188,PRJEB44932,SAMEA110149758,36260289,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-21,SARS-CoV2,public,"cram,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407317,SAMEA110149758,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149758,25_2021_05_21,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_21,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862240,RNA-Seq,582,53865264,PRJEB44932,SAMEA110149759,35459904,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-22,SARS-CoV2,public,"cram,sra","gs,s3","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407318,SAMEA110149759,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149759,25_2021_05_22,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_22,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862241,RNA-Seq,582,32488986,PRJEB44932,SAMEA110149760,20271096,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-23,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407319,SAMEA110149760,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:36Z,2022-06-20T04:17:36Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149760,25_2021_05_23,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_23,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862242,RNA-Seq,582,205764354,PRJEB44932,SAMEA110149761,70573277,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-24,SARS-CoV2,public,"activ_sars2_vcf,sra,cram","s3,gs","s3.us-east-1,gs.US",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407320,SAMEA110149761,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149761,25_2021_05_24,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_24,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
ERR9862243,RNA-Seq,582,309431940,PRJEB44932,SAMEA110149762,117913644,"SWISS INSTITUTE OF BIOINFORMATICS, SWITZERLAND",2021-05-25,SARS-CoV2,public,"sra,cram,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",2022-06-20,2022-06-20,2022-06-20,2022-06-20,urban biome,city,sewage,ERX9407321,SAMEA110149762,Switzerland,Europe,Switzerland,46.9174,7.24057,SIB,"Swiss Institute of Bioinformatics\, Switzerland",2022-06-20T04:17:37Z,2022-06-20T04:17:37Z,public,Illumina MiSeq,virus,,PAIRED,cDNA,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,Swiss SARS-CoV-2 Wastewater Surveillance,2022-06-20T00:00:00Z,2021-06-04,SAMEA110149762,25_2021_05_25,NGS Illumina xxx,municipal wastewater treatment plant,ERP129046,25_2021_05_25,wastewater/sludge,human waste,BE - Laupen - ARA Sensetal
