Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample_ID,Sample Name,sequence_submitter_contact_email (run),sequenced_by,sequencing_protocol_name (run),SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1,amplicon__PCR_primer_scheme (run),amplicon_size (run)
SRR17887949,AMPLICON,302,131603748,PRJNA771693,SAMN25656171,SARS-CoV-2: wastewater surveillance,52782069,TGEN NORTH,Aquavitas,2020-05-06,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046949,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_CVWW110,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,CVWW110,aquavitas_CVWW110,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887950,AMPLICON,302,133605404,PRJNA771693,SAMN25656127,SARS-CoV-2: wastewater surveillance,53415470,TGEN NORTH,Aquavitas,2020-09-10,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046948,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_793,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,793,aquavitas_793,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887951,AMPLICON,302,143336448,PRJNA771693,SAMN25656126,SARS-CoV-2: wastewater surveillance,57800949,TGEN NORTH,Aquavitas,2020-09-10,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046947,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_791,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,791,aquavitas_791,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887952,AMPLICON,302,109330644,PRJNA771693,SAMN25655973,SARS-CoV-2: wastewater surveillance,43849936,TGEN NORTH,Aquavitas,2020-11-12,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046946,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_1131,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,1131,aquavitas_1131,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887953,AMPLICON,302,103231452,PRJNA771693,SAMN25656125,SARS-CoV-2: wastewater surveillance,41801743,TGEN NORTH,Aquavitas,2020-09-10,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046945,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_790,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:02:00Z,2,790,aquavitas_790,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887954,AMPLICON,302,162929302,PRJNA771693,SAMN25656124,SARS-CoV-2: wastewater surveillance,65100403,TGEN NORTH,Aquavitas,2020-09-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046944,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_783,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,783,aquavitas_783,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887955,AMPLICON,302,203795036,PRJNA771693,SAMN25656123,SARS-CoV-2: wastewater surveillance,81277126,TGEN NORTH,Aquavitas,2020-09-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046943,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_781,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,781,aquavitas_781,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887956,AMPLICON,302,105067008,PRJNA771693,SAMN25656122,SARS-CoV-2: wastewater surveillance,42187481,TGEN NORTH,Aquavitas,2020-09-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046942,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_779,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:14:00Z,2,779,aquavitas_779,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887957,AMPLICON,302,150558174,PRJNA771693,SAMN25656121,SARS-CoV-2: wastewater surveillance,61046121,TGEN NORTH,Aquavitas,2020-09-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046941,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_778,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,778,aquavitas_778,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887958,AMPLICON,302,190644446,PRJNA771693,SAMN25656120,SARS-CoV-2: wastewater surveillance,75971493,TGEN NORTH,Aquavitas,2020-09-05,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046940,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_766,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,766,aquavitas_766,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887959,AMPLICON,302,173426822,PRJNA771693,SAMN25656119,SARS-CoV-2: wastewater surveillance,68937092,TGEN NORTH,Aquavitas,2020-09-05,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046939,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_764,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:12:00Z,2,764,aquavitas_764,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887960,AMPLICON,302,201146496,PRJNA771693,SAMN25656118,SARS-CoV-2: wastewater surveillance,80932279,TGEN NORTH,Aquavitas,2020-09-03,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046938,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_761,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,761,aquavitas_761,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887961,AMPLICON,302,125081454,PRJNA771693,SAMN25656117,SARS-CoV-2: wastewater surveillance,50385685,TGEN NORTH,Aquavitas,2020-08-29,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046937,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_732,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:02:00Z,2,732,aquavitas_732,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887962,AMPLICON,302,130348636,PRJNA771693,SAMN25656116,SARS-CoV-2: wastewater surveillance,52554992,TGEN NORTH,Aquavitas,2020-08-29,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046936,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_730,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,730,aquavitas_730,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887963,AMPLICON,302,87105558,PRJNA771693,SAMN25655972,SARS-CoV-2: wastewater surveillance,34847654,TGEN NORTH,Aquavitas,2020-11-12,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046935,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_1130,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:07:00Z,2,1130,aquavitas_1130,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887964,AMPLICON,302,96970388,PRJNA771693,SAMN25656115,SARS-CoV-2: wastewater surveillance,39037419,TGEN NORTH,Aquavitas,2020-08-29,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046934,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_729,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:02:00Z,2,729,aquavitas_729,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887965,AMPLICON,302,113478312,PRJNA771693,SAMN25656114,SARS-CoV-2: wastewater surveillance,45534819,TGEN NORTH,Aquavitas,2020-08-27,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046933,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_722,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,722,aquavitas_722,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887966,AMPLICON,302,153368888,PRJNA771693,SAMN25656069,SARS-CoV-2: wastewater surveillance,60861813,TGEN NORTH,Aquavitas,2020-07-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046932,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_495,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T18:59:00Z,1,495,aquavitas_495,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887967,AMPLICON,302,132168488,PRJNA771693,SAMN25656068,SARS-CoV-2: wastewater surveillance,53368012,TGEN NORTH,Aquavitas,2020-07-09,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046931,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_494,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:02:00Z,2,494,aquavitas_494,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887968,AMPLICON,302,154425888,PRJNA771693,SAMN25656067,SARS-CoV-2: wastewater surveillance,61631349,TGEN NORTH,Aquavitas,2020-07-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046930,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_493,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,493,aquavitas_493,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887969,AMPLICON,302,120954624,PRJNA771693,SAMN25656066,SARS-CoV-2: wastewater surveillance,48047914,TGEN NORTH,Aquavitas,2020-07-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046929,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_492,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,492,aquavitas_492,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887970,AMPLICON,302,166412570,PRJNA771693,SAMN25655967,SARS-CoV-2: wastewater surveillance,66175050,TGEN NORTH,Aquavitas,2020-11-10,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046928,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_1114,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,1114,aquavitas_1114,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887971,AMPLICON,302,157332638,PRJNA771693,SAMN25656065,SARS-CoV-2: wastewater surveillance,63068713,TGEN NORTH,Aquavitas,2020-07-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046927,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_491,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,491,aquavitas_491,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887972,AMPLICON,302,157256232,PRJNA771693,SAMN25656064,SARS-CoV-2: wastewater surveillance,62843303,TGEN NORTH,Aquavitas,2020-07-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046926,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_490,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T18:59:00Z,1,490,aquavitas_490,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887973,AMPLICON,302,143592242,PRJNA771693,SAMN25656063,SARS-CoV-2: wastewater surveillance,56989141,TGEN NORTH,Aquavitas,2020-07-07,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046925,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_487,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,487,aquavitas_487,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887974,AMPLICON,302,162203294,PRJNA771693,SAMN25656062,SARS-CoV-2: wastewater surveillance,64736114,TGEN NORTH,Aquavitas,2020-07-07,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046924,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_484,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,484,aquavitas_484,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887975,AMPLICON,302,124685230,PRJNA771693,SAMN25656061,SARS-CoV-2: wastewater surveillance,49759973,TGEN NORTH,Aquavitas,2020-07-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046923,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_475,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:02:00Z,2,475,aquavitas_475,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887976,AMPLICON,302,148194420,PRJNA771693,SAMN25656060,SARS-CoV-2: wastewater surveillance,59445048,TGEN NORTH,Aquavitas,2020-07-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046922,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_471,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T18:59:00Z,1,471,aquavitas_471,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887977,AMPLICON,302,116789742,PRJNA771693,SAMN25656059,SARS-CoV-2: wastewater surveillance,46410493,TGEN NORTH,Aquavitas,2020-07-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046921,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_470,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T18:59:00Z,1,470,aquavitas_470,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887978,AMPLICON,302,143341280,PRJNA771693,SAMN25656058,SARS-CoV-2: wastewater surveillance,57191596,TGEN NORTH,Aquavitas,2020-07-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046920,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_468,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,468,aquavitas_468,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887979,AMPLICON,302,108288744,PRJNA771693,SAMN25656057,SARS-CoV-2: wastewater surveillance,43151728,TGEN NORTH,Aquavitas,2020-07-02,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046919,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_464,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:10:00Z,2,464,aquavitas_464,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887980,AMPLICON,302,82147624,PRJNA771693,SAMN25656056,SARS-CoV-2: wastewater surveillance,33077058,TGEN NORTH,Aquavitas,2020-07-02,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046918,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_461,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:07:00Z,2,461,aquavitas_461,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887981,AMPLICON,302,120747452,PRJNA771693,SAMN25655966,SARS-CoV-2: wastewater surveillance,48974873,TGEN NORTH,Aquavitas,2020-11-10,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046917,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_1112,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:11:00Z,2,1112,aquavitas_1112,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887982,AMPLICON,302,152783008,PRJNA771693,SAMN25656032,SARS-CoV-2: wastewater surveillance,61410285,TGEN NORTH,Aquavitas,2020-06-20,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046916,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_397,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,397,aquavitas_397,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887983,AMPLICON,302,120978180,PRJNA771693,SAMN25656031,SARS-CoV-2: wastewater surveillance,48688881,TGEN NORTH,Aquavitas,2021-06-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046915,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_390,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T18:59:00Z,1,390,aquavitas_390,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887984,AMPLICON,302,106742504,PRJNA771693,SAMN25656030,SARS-CoV-2: wastewater surveillance,43041099,TGEN NORTH,Aquavitas,2021-06-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX14046914,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_386,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,386,aquavitas_386,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887985,AMPLICON,302,158630332,PRJNA771693,SAMN25656029,SARS-CoV-2: wastewater surveillance,63468339,TGEN NORTH,Aquavitas,2021-06-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046913,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_385,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,385,aquavitas_385,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887986,AMPLICON,302,145752146,PRJNA771693,SAMN25656028,SARS-CoV-2: wastewater surveillance,57532840,TGEN NORTH,Aquavitas,2020-06-09,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046912,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_347CvWW,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,347CvWW,aquavitas_347CvWW,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887987,AMPLICON,302,90579766,PRJNA771693,SAMN25656027,SARS-CoV-2: wastewater surveillance,36429605,TGEN NORTH,Aquavitas,2020-06-07,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046911,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_323CvWW,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,323CvWW,aquavitas_323CvWW,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR17887988,AMPLICON,302,120009666,PRJNA771693,SAMN25656026,SARS-CoV-2: wastewater surveillance,47878242,TGEN NORTH,Aquavitas,2020-06-06,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX14046910,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_315CvWW,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-02-04T00:00:00Z,2022-02-04T19:03:00Z,2,315CvWW,aquavitas_315CvWW,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
