Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,Organism,Platform,population_size_of_the_catchment_area,ReleaseDate,create_date,version,Sample Name,Sample_name,sample_storage_temperature,sample_storage_time,sampling_time_point,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target,geographic_location_(latitude),geographic_location_(longitude)
ERR12330908,AMPLICON,169,885017636,PRJEB61810,SAMEA114705210,513975650,UPPSALA UNIVERSITY,2023-02-14,public,"run.zq,bam,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707784,SAMEA114705210,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Sickla-07,SINGLE,RT-PCR,METAGENOMIC,Sickla inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,490200,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705210,Sickla-07,4,1,2023-02-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Sickla-07,SARS-CoV-2,59.31,18.11
ERR12330909,AMPLICON,175,719411534,PRJEB61810,SAMEA114705211,418313903,UPPSALA UNIVERSITY,2023-02-21,public,"run.zq,bam,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707785,SAMEA114705211,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Sickla-08,SINGLE,RT-PCR,METAGENOMIC,Sickla inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,490200,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705211,Sickla-08,4,1,2023-02-21,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Sickla-08,SARS-CoV-2,59.31,18.11
ERR12330926,AMPLICON,186,1295361477,PRJEB61810,SAMEA114705229,732511629,UPPSALA UNIVERSITY,2023-01-31,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707802,SAMEA114705229,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,HÃ¤sselby-05,SINGLE,RT-PCR,METAGENOMIC,Hässelby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,125800,2023-12-01T00:00:00Z,2023-12-05T06:17:00Z,1,SAMEA114705229,Hässelby-05,4,1,2023-01-31,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Hässelby-05,SARS-CoV-2,59.35,17.97
ERR12330928,AMPLICON,174,700507666,PRJEB61810,SAMEA114705231,410856244,UPPSALA UNIVERSITY,2023-02-14,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707804,SAMEA114705231,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,HÃ¤sselby-07,SINGLE,RT-PCR,METAGENOMIC,Hässelby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,125800,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705231,Hässelby-07,4,1,2023-02-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Hässelby-07,SARS-CoV-2,59.35,17.97
ERR12330933,AMPLICON,184,765070200,PRJEB61810,SAMEA114705236,440558432,UPPSALA UNIVERSITY,2023-03-21,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707809,SAMEA114705236,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,HÃ¤sselby-12,SINGLE,RT-PCR,METAGENOMIC,Hässelby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,125800,2023-12-01T00:00:00Z,2023-12-05T18:24:00Z,1,SAMEA114705236,Hässelby-12,4,1,2023-03-21,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Hässelby-12,SARS-CoV-2,59.35,17.97
ERR12330937,AMPLICON,167,909983789,PRJEB61810,SAMEA114705240,514349418,UPPSALA UNIVERSITY,2023-04-18,public,"run.zq,bam,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707813,SAMEA114705240,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,HÃ¤sselby-16,SINGLE,RT-PCR,METAGENOMIC,Hässelby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,125800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705240,Hässelby-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Hässelby-16,SARS-CoV-2,59.35,17.97
ERR12330939,AMPLICON,175,1087877660,PRJEB61810,SAMEA114705242,676084232,UPPSALA UNIVERSITY,2023-05-02,public,"run.zq,bam,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707815,SAMEA114705242,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,HÃ¤sselby-18,SINGLE,RT-PCR,METAGENOMIC,Hässelby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,125800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705242,Hässelby-18,4,1,2023-05-02,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Hässelby-18,SARS-CoV-2,59.35,17.97
ERR12330943,AMPLICON,184,747986461,PRJEB61810,SAMEA114705246,421367911,UPPSALA UNIVERSITY,2023-01-03,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707819,SAMEA114705246,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-01,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705246,Järva-1,4,1,2023-01-03,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-1,SARS-CoV-2,59.35,17.97
ERR12330944,AMPLICON,184,765940804,PRJEB61810,SAMEA114705247,432573028,UPPSALA UNIVERSITY,2023-01-10,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707820,SAMEA114705247,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-02,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:12:00Z,1,SAMEA114705247,Järva-2,4,1,2023-01-10,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-2,SARS-CoV-2,59.35,17.97
ERR12330947,AMPLICON,186,1210748445,PRJEB61810,SAMEA114705250,676176140,UPPSALA UNIVERSITY,2023-01-31,public,"sra,run.zq,bam","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707823,SAMEA114705250,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-05,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705250,Järva-05,4,1,2023-01-31,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-05,SARS-CoV-2,59.35,17.97
ERR12330950,AMPLICON,179,716337881,PRJEB61810,SAMEA114705253,418467258,UPPSALA UNIVERSITY,2023-02-21,public,"bam,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707826,SAMEA114705253,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-08,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705253,Järva-08,4,1,2023-02-21,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-08,SARS-CoV-2,59.35,17.97
ERR12330953,AMPLICON,179,750777784,PRJEB61810,SAMEA114705256,426856406,UPPSALA UNIVERSITY,2023-03-14,public,"sra,bam,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707829,SAMEA114705256,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-11,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705256,Järva-11,4,1,2023-03-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-11,SARS-CoV-2,59.35,17.97
ERR12330956,AMPLICON,179,742008099,PRJEB61810,SAMEA114705259,411368302,UPPSALA UNIVERSITY,2023-04-04,public,"sra,bam,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707832,SAMEA114705259,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,JÃ¤rva-14,SINGLE,RT-PCR,METAGENOMIC,Järva inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,197200,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705259,Järva-14,4,1,2023-04-04,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Järva-14,SARS-CoV-2,59.35,17.97
ERR12330968,AMPLICON,183,1033179426,PRJEB61810,SAMEA114705271,575861180,UPPSALA UNIVERSITY,2023-01-31,public,"run.zq,bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707844,SAMEA114705271,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-05,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705271,Riksby-05,4,1,2023-01-31,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-05,SARS-CoV-2,59.35,17.97
ERR12330972,AMPLICON,178,701182734,PRJEB61810,SAMEA114705275,402524147,UPPSALA UNIVERSITY,2023-02-28,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707848,SAMEA114705275,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-09,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:12:00Z,1,SAMEA114705275,Riksby-09,4,1,2023-02-28,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-09,SARS-CoV-2,59.35,17.97
ERR12330976,AMPLICON,170,199147771,PRJEB61810,SAMEA114705279,113295003,UPPSALA UNIVERSITY,2023-03-28,public,"sra,run.zq,bam","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707852,SAMEA114705279,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-13,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:10:00Z,1,SAMEA114705279,Riksby-13,4,1,2023-03-28,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-13,SARS-CoV-2,59.35,17.97
ERR12330978,AMPLICON,170,931569280,PRJEB61810,SAMEA114705281,525306021,UPPSALA UNIVERSITY,2023-04-11,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707854,SAMEA114705281,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-15,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705281,Riksby-15,4,1,2023-04-11,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-15,SARS-CoV-2,59.35,17.97
ERR12330979,AMPLICON,178,1266683497,PRJEB61810,SAMEA114705282,715153273,UPPSALA UNIVERSITY,2023-04-18,public,"sra,bam,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707855,SAMEA114705282,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-16,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705282,Riksby-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-16,SARS-CoV-2,59.35,17.97
ERR12330983,AMPLICON,179,1395848511,PRJEB61810,SAMEA114705286,788678112,UPPSALA UNIVERSITY,2023-05-16,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707859,SAMEA114705286,Sweden,Europe,Sweden,Bromma reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Riksby-20,SINGLE,RT-PCR,METAGENOMIC,Riksby inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,37500,2023-12-01T00:00:00Z,2023-12-05T06:18:00Z,1,SAMEA114705286,Riksby-20,4,1,2023-05-16,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Riksby-20,SARS-CoV-2,59.35,17.97
ERR12330985,AMPLICON,170,703894409,PRJEB61810,SAMEA114705288,398110496,UPPSALA UNIVERSITY,2023-01-03,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707861,SAMEA114705288,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-1,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705288,Käppala-1,4,1,2023-01-03,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-1,SARS-CoV-2,59.35,18.22
ERR12330988,AMPLICON,164,621895848,PRJEB61810,SAMEA114705291,348535297,UPPSALA UNIVERSITY,2023-01-24,public,"sra,run.zq,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707864,SAMEA114705291,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-04,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T18:24:00Z,1,SAMEA114705291,Käppala-04,4,1,2023-01-24,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-04,SARS-CoV-2,59.35,18.22
ERR12330993,AMPLICON,176,667691972,PRJEB61810,SAMEA114705297,387049506,UPPSALA UNIVERSITY,2023-03-07,public,"run.zq,bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707869,SAMEA114705297,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-10,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T06:12:00Z,1,SAMEA114705297,Käppala-10,4,1,2023-03-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-10,SARS-CoV-2,59.35,18.22
ERR12330994,AMPLICON,174,653281446,PRJEB61810,SAMEA114705298,367656250,UPPSALA UNIVERSITY,2023-03-14,public,"bam,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707870,SAMEA114705298,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-11,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705298,Käppala-11,4,1,2023-03-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-11,SARS-CoV-2,59.35,18.22
ERR12330997,AMPLICON,183,1198552147,PRJEB61810,SAMEA114705301,681983595,UPPSALA UNIVERSITY,2023-04-04,public,"run.zq,sra,bam","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707873,SAMEA114705301,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-14,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705301,Käppala-14,4,1,2023-04-04,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-14,SARS-CoV-2,59.35,18.22
ERR12331002,AMPLICON,141,545847639,PRJEB61810,SAMEA114705306,377492350,UPPSALA UNIVERSITY,2023-05-09,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707878,SAMEA114705306,Sweden,Europe,Sweden,"Käppala wastewater treatment plant\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,KÃ¤ppala-19,SINGLE,RT-PCR,METAGENOMIC,Käppala,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,700000,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705306,Käppala-19,4,1,2023-05-09,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Käppala-19,SARS-CoV-2,59.35,18.22
ERR12331005,AMPLICON,121,54760596,PRJEB61810,SAMEA114705309,45602852,UPPSALA UNIVERSITY,2023-01-13,public,"run.zq,bam,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707881,SAMEA114705309,Sweden,Europe,Sweden,"Aircraft\, Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Aircraft-02,SINGLE,RT-PCR,METAGENOMIC,Aircraft,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,312,2023-12-01T00:00:00Z,2023-12-05T06:09:00Z,1,SAMEA114705309,Aircraft-2,4,1,2023-01-13,Severe acute respiratory syndrome coronavirus 2,wastewater from aircraft,ERP146892,Aircraft-2,SARS-CoV-2,,
ERR12331010,AMPLICON,184,684110549,PRJEB61810,SAMEA114705314,390001889,UPPSALA UNIVERSITY,2023-02-24,public,"sra,bam,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707886,SAMEA114705314,Sweden,Europe,Sweden,"Aircraft\, Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Aircraft-08,SINGLE,RT-PCR,METAGENOMIC,Aircraft,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,312,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705314,Aircraft-08,4,1,2023-02-24,Severe acute respiratory syndrome coronavirus 2,wastewater from aircraft,ERP146892,Aircraft-08,SARS-CoV-2,,
ERR12331012,AMPLICON,108,434089413,PRJEB61810,SAMEA114705316,335850318,UPPSALA UNIVERSITY,2023-03-07,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707888,SAMEA114705316,Sweden,Europe,Sweden,"Aircraft\, Arlanda Airport Terminal 5\, Stockholm",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,Aircraft-10,SINGLE,RT-PCR,METAGENOMIC,Aircraft,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,312,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705316,Aircraft-10,4,1,2023-03-07,Severe acute respiratory syndrome coronavirus 2,wastewater from aircraft,ERP146892,Aircraft-10,SARS-CoV-2,,
