Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,Collection_Date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,library_preparation_date (exp),LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,nucleic_acid_amplification,nucleic_acid_extraction,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target
ERR7566069,AMPLICON,600,259480800,PRJEB48206,SAMEA11458952,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",150163056,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-12,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136661,SAMEA11458952,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:37:00Z,1,SAMEA11458952,iRun90_BC35,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC35,2697049
ERR7566070,AMPLICON,600,288708600,PRJEB48206,SAMEA11458953,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",168894577,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-12,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136662,SAMEA11458953,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458953,iRun90_BC36,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC36,2697049
ERR7566071,AMPLICON,600,295306200,PRJEB48206,SAMEA11458954,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",176293820,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-12,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136663,SAMEA11458954,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:46:00Z,2,SAMEA11458954,iRun90_BC37,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC37,2697049
ERR7566072,AMPLICON,600,247536600,PRJEB48206,SAMEA11458955,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",143570555,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136664,SAMEA11458955,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458955,iRun90_BC38,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC38,2697049
ERR7566073,AMPLICON,600,353337000,PRJEB48206,SAMEA11458956,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",204646522,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136665,SAMEA11458956,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458956,iRun90_BC39,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC39,2697049
ERR7566074,AMPLICON,600,260771400,PRJEB48206,SAMEA11458957,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",151187277,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136666,SAMEA11458957,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458957,iRun90_BC40,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC40,2697049
ERR7566075,AMPLICON,600,304443000,PRJEB48206,SAMEA11458958,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",177982578,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136667,SAMEA11458958,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458958,iRun90_BC41,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC41,2697049
ERR7566076,AMPLICON,600,211063200,PRJEB48206,SAMEA11458959,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",124062712,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136668,SAMEA11458959,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:37:00Z,1,SAMEA11458959,iRun90_BC42,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC42,2697049
ERR7566077,AMPLICON,600,232543200,PRJEB48206,SAMEA11458960,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",137308633,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136669,SAMEA11458960,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458960,iRun90_BC43,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC43,2697049
ERR7566078,AMPLICON,600,195320400,PRJEB48206,SAMEA11458961,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",120963792,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-15,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136670,SAMEA11458961,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458961,iRun90_BC44,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC44,2697049
ERR7566079,AMPLICON,600,235173000,PRJEB48206,SAMEA11458962,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",137865309,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136671,SAMEA11458962,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:47Z,2023-03-01T08:19:47Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458962,iRun90_BC45,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC45,2697049
ERR7566080,AMPLICON,600,227525400,PRJEB48206,SAMEA11458963,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",133503499,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136672,SAMEA11458963,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458963,iRun90_BC46,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC46,2697049
ERR7566081,AMPLICON,600,242282400,PRJEB48206,SAMEA11458964,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",147040480,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136673,SAMEA11458964,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458964,iRun90_BC47,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC47,2697049
ERR7566082,AMPLICON,600,224191200,PRJEB48206,SAMEA11458965,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",135240671,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136674,SAMEA11458965,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458965,iRun90_BC48,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC48,2697049
ERR7566083,AMPLICON,600,188346000,PRJEB48206,SAMEA11458966,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",109709249,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136675,SAMEA11458966,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:19:47Z,2023-03-01T08:19:47Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458966,iRun90_BC49,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC49,2697049
ERR7566084,AMPLICON,600,220651200,PRJEB48206,SAMEA11458967,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",127558679,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136676,SAMEA11458967,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458967,iRun90_BC50,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC50,2697049
ERR7566085,AMPLICON,600,194701200,PRJEB48206,SAMEA11458968,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",114546369,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-02-17,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136677,SAMEA11458968,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:45Z,2023-03-01T08:18:45Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458968,iRun90_BC51,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun90_BC51,2697049
