Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sample_ID
SRR28721405,AMPLICON,71,28111443,PRJNA931732,SAMN40990069,SARS-CoV-2: wastewater surveillance,10212807,CSIR-NCL,2022-07-21,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288092,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S287,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16646,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S287
SRR28721406,AMPLICON,71,40289865,PRJNA931732,SAMN40990068,SARS-CoV-2: wastewater surveillance,14485375,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288091,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S286,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16645,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S286
SRR28721407,AMPLICON,71,19618471,PRJNA931732,SAMN40990067,SARS-CoV-2: wastewater surveillance,7080488,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288090,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S285,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16641,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S285
SRR28721408,AMPLICON,71,29177512,PRJNA931732,SAMN40990066,SARS-CoV-2: wastewater surveillance,10613988,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288089,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S284,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16640,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S284
SRR28721409,AMPLICON,71,44885639,PRJNA931732,SAMN40990065,SARS-CoV-2: wastewater surveillance,15997286,CSIR-NCL,2022-07-01,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288088,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S283,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16639,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S283
SRR28721410,AMPLICON,71,43857476,PRJNA931732,SAMN40990064,SARS-CoV-2: wastewater surveillance,15781776,CSIR-NCL,2022-07-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288087,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S282,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16638,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S282
SRR28721411,AMPLICON,71,15759945,PRJNA931732,SAMN40990063,SARS-CoV-2: wastewater surveillance,5717329,CSIR-NCL,2022-07-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288086,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S281,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16635,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S281
SRR28721412,AMPLICON,71,106482656,PRJNA931732,SAMN40989811,SARS-CoV-2: wastewater surveillance,44508540,CSIR-NCL,2022-05-18,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288085,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S29,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14569,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S29
SRR28721413,AMPLICON,71,13482614,PRJNA931732,SAMN40990062,SARS-CoV-2: wastewater surveillance,4879598,CSIR-NCL,2022-07-07,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288084,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S280,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16634,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S280
SRR28721414,AMPLICON,71,22936252,PRJNA931732,SAMN40990061,SARS-CoV-2: wastewater surveillance,8433193,CSIR-NCL,2022-07-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288083,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S279,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16633,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S279
SRR28721415,AMPLICON,71,38126902,PRJNA931732,SAMN40990060,SARS-CoV-2: wastewater surveillance,13638957,CSIR-NCL,2022-07-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288082,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S278,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16632,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S278
SRR28721416,AMPLICON,71,36435527,PRJNA931732,SAMN40990059,SARS-CoV-2: wastewater surveillance,12995527,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288081,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S277,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:46:00Z,1,IP16628,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S277
SRR28721417,AMPLICON,71,38901291,PRJNA931732,SAMN40990058,SARS-CoV-2: wastewater surveillance,14006951,CSIR-NCL,2022-07-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288080,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S276,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16626,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S276
SRR28721418,AMPLICON,71,37337892,PRJNA931732,SAMN40990057,SARS-CoV-2: wastewater surveillance,13595645,CSIR-NCL,2022-07-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288079,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S275,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16625,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S275
SRR28721419,AMPLICON,71,29359844,PRJNA931732,SAMN40990056,SARS-CoV-2: wastewater surveillance,10711756,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288078,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S274,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16624,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S274
SRR28721420,AMPLICON,71,48946368,PRJNA931732,SAMN40990055,SARS-CoV-2: wastewater surveillance,17307700,CSIR-NCL,2022-07-21,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288077,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S273,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16622,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S273
SRR28721421,AMPLICON,71,43254931,PRJNA931732,SAMN40990054,SARS-CoV-2: wastewater surveillance,15518378,CSIR-NCL,2022-07-20,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288076,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S272,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16621,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S272
SRR28721422,AMPLICON,71,30794222,PRJNA931732,SAMN40990053,SARS-CoV-2: wastewater surveillance,11248034,CSIR-NCL,2022-07-21,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288075,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S271,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16620,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S271
SRR28721423,AMPLICON,71,108484194,PRJNA931732,SAMN40989810,SARS-CoV-2: wastewater surveillance,44860399,CSIR-NCL,2022-06-23,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288074,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S28,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14568,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S28
SRR28721424,AMPLICON,71,52327936,PRJNA931732,SAMN40990052,SARS-CoV-2: wastewater surveillance,18533558,CSIR-NCL,2022-07-26,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288073,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S270,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16618,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S270
SRR28721425,AMPLICON,71,34117783,PRJNA931732,SAMN40990051,SARS-CoV-2: wastewater surveillance,12220983,CSIR-NCL,2022-07-13,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288072,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S269,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16617,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S269
SRR28721426,AMPLICON,71,55923597,PRJNA931732,SAMN40990050,SARS-CoV-2: wastewater surveillance,19847114,CSIR-NCL,2022-07-01,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288071,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S268,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16616,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S268
SRR28721427,AMPLICON,71,48305755,PRJNA931732,SAMN40990049,SARS-CoV-2: wastewater surveillance,17151117,CSIR-NCL,2022-07-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288070,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S267,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16615,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S267
SRR28721428,AMPLICON,71,35831089,PRJNA931732,SAMN40990048,SARS-CoV-2: wastewater surveillance,12756909,CSIR-NCL,2022-07-07,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24287920,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S266,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:46:00Z,1,IP16614,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S266
SRR28721429,AMPLICON,71,57857147,PRJNA931732,SAMN40990014,SARS-CoV-2: wastewater surveillance,20629630,CSIR-NCL,2022-08-23,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288068,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S232,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16501,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S232
SRR28721430,AMPLICON,71,55560382,PRJNA931732,SAMN40990013,SARS-CoV-2: wastewater surveillance,19902690,CSIR-NCL,2022-08-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288067,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S231,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:46:00Z,1,IP16498,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S231
SRR28721431,AMPLICON,71,110321243,PRJNA931732,SAMN40989806,SARS-CoV-2: wastewater surveillance,46841536,CSIR-NCL,2022-08-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288066,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S24,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14556,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S24
SRR28721432,AMPLICON,71,48214097,PRJNA931732,SAMN40990012,SARS-CoV-2: wastewater surveillance,17319732,CSIR-NCL,2022-08-26,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288065,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S230,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16497,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S230
SRR28721433,AMPLICON,70,21434207,PRJNA931732,SAMN40990011,SARS-CoV-2: wastewater surveillance,7942939,CSIR-NCL,2022-07-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288064,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S229,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16494,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S229
SRR28721434,AMPLICON,70,25531006,PRJNA931732,SAMN40990010,SARS-CoV-2: wastewater surveillance,9450675,CSIR-NCL,2022-07-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288063,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S228,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16493,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S228
SRR28721435,AMPLICON,70,27590502,PRJNA931732,SAMN40990009,SARS-CoV-2: wastewater surveillance,10204016,CSIR-NCL,2022-07-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288062,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S227,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16492,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S227
SRR28721436,AMPLICON,70,21196772,PRJNA931732,SAMN40990008,SARS-CoV-2: wastewater surveillance,8010542,CSIR-NCL,2022-07-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288061,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S226,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16491,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S226
SRR28721437,AMPLICON,70,19813734,PRJNA931732,SAMN40990007,SARS-CoV-2: wastewater surveillance,7387223,CSIR-NCL,2022-07-25,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288060,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S225,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16488,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S225
SRR28721438,AMPLICON,70,21133251,PRJNA931732,SAMN40990006,SARS-CoV-2: wastewater surveillance,7928220,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288059,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S224,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16487,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S224
SRR28721439,AMPLICON,70,23546339,PRJNA931732,SAMN40990005,SARS-CoV-2: wastewater surveillance,8777484,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288058,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S223,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16482,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S223
SRR28721440,AMPLICON,70,20392196,PRJNA931732,SAMN40990004,SARS-CoV-2: wastewater surveillance,7507660,CSIR-NCL,2022-07-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288057,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S222,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16481,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S222
SRR28721441,AMPLICON,70,21974379,PRJNA931732,SAMN40990003,SARS-CoV-2: wastewater surveillance,8124790,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288056,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S221,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16478,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S221
SRR28721442,AMPLICON,71,88879710,PRJNA931732,SAMN40989805,SARS-CoV-2: wastewater surveillance,37195747,CSIR-NCL,2022-08-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288055,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S23,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP14554,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S23
SRR28721443,AMPLICON,71,278076418,PRJNA931732,SAMN40990002,SARS-CoV-2: wastewater surveillance,116606595,CSIR-NCL,2022-12-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288054,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S220,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP16082,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S220
SRR28721444,AMPLICON,71,55394605,PRJNA931732,SAMN40990001,SARS-CoV-2: wastewater surveillance,20319000,CSIR-NCL,2022-11-03,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288053,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S219,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP15871,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S219
SRR28721445,AMPLICON,71,78726526,PRJNA931732,SAMN40990000,SARS-CoV-2: wastewater surveillance,28726123,CSIR-NCL,2022-06-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288052,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S218,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP15857,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S218
SRR28721446,AMPLICON,71,60586887,PRJNA931732,SAMN40989999,SARS-CoV-2: wastewater surveillance,22157018,CSIR-NCL,2022-07-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288051,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S217,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP15853,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S217
SRR28721447,AMPLICON,71,55576011,PRJNA931732,SAMN40989998,SARS-CoV-2: wastewater surveillance,20720330,CSIR-NCL,2022-09-22,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24288050,India,Asia,"India: Maharashtra\, Pune",Illumina MiSeq,Environmental (Sewage Treatment Plant),S216,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,2024-04-30T00:00:00Z,2024-04-17T12:47:00Z,1,IP15851,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S216
