Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,collection_site_id,concentration_method,extraction_control,extraction_method,project_name,purpose_of_ww_sampling,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_protocol,isolate
SRR18328661,WGS,302,80867093,PRJNA796340,SAMN24849713,SARS-CoV-2: wastewater surveillance,36816209,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14465528,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood West,20210322_25,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210322_KWW,SRP354595,2589,24,raw wastewater,composite,yes,SARS-CoV-132,Houston Water,KWW,membrane filtration with addition of mgcl132,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328664,WGS,300,280780155,PRJNA796340,SAMN24849716,SARS-CoV-2: wastewater surveillance,135889093,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX14465525,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southwest,20210322_28,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-135,Houston Water,SW,membrane filtration with addition of mgcl135,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328668,WGS,299,338607288,PRJNA796340,SAMN24849719,SARS-CoV-2: wastewater surveillance,162034823,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX14465521,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Beltway,20210322_31,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210322_BW,SRP354595,70900,24,raw wastewater,composite,yes,SARS-CoV-138,Houston Water,BW,membrane filtration with addition of mgcl138,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328669,WGS,310,41123329,PRJNA796340,SAMN24849693,SARS-CoV-2: wastewater surveillance,18767896,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465520,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northeast,20210322_5,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_NE,SRP354595,33102,24,raw wastewater,composite,yes,SARS-CoV-112,Houston Water,NE,membrane filtration with addition of mgcl112,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328670,WGS,305,38806448,PRJNA796340,SAMN24849694,SARS-CoV-2: wastewater surveillance,17728144,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX14465519,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northbelt,20210322_6,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_NO,SRP354595,12892,24,raw wastewater,composite,yes,SARS-CoV-113,Houston Water,NO,membrane filtration with addition of mgcl113,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328671,WGS,305,37152656,PRJNA796340,SAMN24849695,SARS-CoV-2: wastewater surveillance,17138022,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465518,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sims Bayou South,20210322_7,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_SS,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-114,Houston Water,SS,membrane filtration with addition of mgcl114,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328672,WGS,306,44517842,PRJNA796340,SAMN24849696,SARS-CoV-2: wastewater surveillance,20454342,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465517,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southeast,20210322_8,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_SE,SRP354595,32485,24,raw wastewater,composite,yes,SARS-CoV-115,Houston Water,SE,membrane filtration with addition of mgcl115,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328674,WGS,313,45756977,PRJNA796340,SAMN24849698,SARS-CoV-2: wastewater surveillance,21696281,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465515,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Westway,20210322_10,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_WW,SRP354595,3623,24,raw wastewater,composite,yes,SARS-CoV-117,Houston Water,WW,membrane filtration with addition of mgcl117,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328675,WGS,307,43859791,PRJNA796340,SAMN24849709,SARS-CoV-2: wastewater surveillance,20368424,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX14465514,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Tidwell Timbers,20210322_21,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_TT,SRP354595,1133,24,raw wastewater,composite,yes,SARS-CoV-128,Houston Water,TT,membrane filtration with addition of mgcl128,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328676,WGS,306,28884987,PRJNA796340,SAMN24849691,SARS-CoV-2: wastewater surveillance,13245821,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX14465513,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Clinton Park,20210322_3,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_CP,SRP354595,3825,24,raw wastewater,composite,yes,SARS-CoV-110,Houston Water,CP,membrane filtration with addition of mgcl110,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328677,WGS,308,43660607,PRJNA796340,SAMN24849708,SARS-CoV-2: wastewater surveillance,20195620,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465512,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northgate,20210322_20,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_NG,SRP354595,19867,24,raw wastewater,composite,yes,SARS-CoV-127,Houston Water,NG,membrane filtration with addition of mgcl127,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328682,WGS,303,259734185,PRJNA796340,SAMN24849703,SARS-CoV-2: wastewater surveillance,128644078,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"fastq,sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465507,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West Lake,20210322_15,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210322_WL,SRP354595,600,24,raw wastewater,composite,yes,SARS-CoV-122,Houston Water,WL,membrane filtration with addition of mgcl122,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328687,WGS,312,27780449,PRJNA796340,SAMN24849690,SARS-CoV-2: wastewater surveillance,12937263,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX14465502,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Easthaven,20210322_2,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_EH,SRP354595,16030,24,raw wastewater,composite,yes,SARS-CoV-109,Houston Water,EH,membrane filtration with addition of mgcl109,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328688,WGS,300,144247424,PRJNA796340,SAMN24849689,SARS-CoV-2: wastewater surveillance,70145981,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14465501,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Turkey Creek,20210322_1,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:19:00Z,1,20210322_TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-108,Houston Water,TC,membrane filtration with addition of mgcl108,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328691,WGS,300,129788068,PRJNA796340,SAMN24849764,SARS-CoV-2: wastewater surveillance,63951214,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"sra,fastq,activ_sars2_vcf,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465567,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#47,20210405_8,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_47,SRP354595,33645,24,raw wastewater,composite,yes,SARS-CoV-183,Houston Water,47,membrane filtration with addition of mgcl183,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328695,WGS,293,116921455,PRJNA796340,SAMN24849792,SARS-CoV-2: wastewater surveillance,55407100,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"sra,activ_sars2_vcf,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX14465563,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood West,20210405_36,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210405_KWW,SRP354595,2589,24,raw wastewater,composite,yes,SARS-CoV-211,Houston Water,KWW,membrane filtration with addition of mgcl211,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328696,WGS,304,106926378,PRJNA796340,SAMN24849759,SARS-CoV-2: wastewater surveillance,55234620,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX14465562,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood Central,20210405_3,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_KW,SRP354595,52055,24,raw wastewater,composite,yes,SARS-CoV-178,Houston Water,KW,membrane filtration with addition of mgcl178,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328697,WGS,304,121286124,PRJNA796340,SAMN24849778,SARS-CoV-2: wastewater surveillance,61231417,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX14465561,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,White Oak,20210405_22,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_WO,SRP354595,20758,24,raw wastewater,composite,yes,SARS-CoV-197,Houston Water,WO,membrane filtration with addition of mgcl197,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328698,WGS,291,146138430,PRJNA796340,SAMN24849779,SARS-CoV-2: wastewater surveillance,67827374,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX14465560,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Tidwell Timbers,20210405_23,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_TT,SRP354595,1133,24,raw wastewater,composite,yes,SARS-CoV-198,Houston Water,TT,membrane filtration with addition of mgcl198,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328699,WGS,308,126428270,PRJNA796340,SAMN24849780,SARS-CoV-2: wastewater surveillance,61501110,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"activ_sars2_vcf,fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX14465559,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northwest,20210405_24,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210405_NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-199,Houston Water,NW,membrane filtration with addition of mgcl199,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328700,WGS,299,142232638,PRJNA796340,SAMN24849781,SARS-CoV-2: wastewater surveillance,68115249,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX14465558,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#76,20210405_25,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_76,SRP354595,976,24,raw wastewater,composite,yes,SARS-CoV-200,Houston Water,76,membrane filtration with addition of mgcl200,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328701,WGS,300,118127203,PRJNA796340,SAMN24849782,SARS-CoV-2: wastewater surveillance,58283935,HOUSTON_WBE_SARS-COV-2,2021-04-05T00:00:00Z,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX14465557,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southwest,20210405_26,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210405_SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-201,Houston Water,SW,membrane filtration with addition of mgcl201,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
