Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,collection_date (run),Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,fasta_file (run),geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SAMPLE,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR23702918,AMPLICON,290,284183654,PRJNA941107,SAMN33590098,SARS-CoV-2: wastewater surveillance,68143310,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,7/5/21,2021-07-05,public,"sra,activ_sars2_vcf,run.zq,bam","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX19564427,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-072,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-072,21-072,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702919,AMPLICON,290,527092412,PRJNA941107,SAMN33590097,SARS-CoV-2: wastewater surveillance,121333006,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,7/5/21,2021-07-05,public,"run.zq,activ_sars2_vcf,bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX19564426,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Northern Wastewater\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-071,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-071,21-071,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702920,AMPLICON,290,508476603,PRJNA941107,SAMN33590096,SARS-CoV-2: wastewater surveillance,117880744,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,7/5/21,2021-07-05,public,"bam,run.zq,activ_sars2_vcf,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX19564425,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-070,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-070,21-070,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702921,AMPLICON,290,469073452,PRJNA941107,SAMN33590094,SARS-CoV-2: wastewater surveillance,109598667,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,7/5/21,2021-07-05,public,"run.zq,bam,activ_sars2_vcf,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX19564424,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-068,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-068,21-068,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702922,AMPLICON,290,474818000,PRJNA941107,SAMN33590095,SARS-CoV-2: wastewater surveillance,108556549,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,7/6/21,2021-07-06,public,"bam,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX19564374,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-069,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-069,21-069,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702923,AMPLICON,293,489269500,PRJNA941107,SAMN33590093,SARS-CoV-2: wastewater surveillance,118207868,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/28/21,2021-06-28,public,"bam,activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX19564423,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daveyton\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-066,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-066,21-066,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702924,AMPLICON,293,81893737,PRJNA941107,SAMN33590092,SARS-CoV-2: wastewater surveillance,20659766,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"activ_sars2_vcf,bam,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX19564422,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Mdantsane waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-064,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-064,21-064,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702925,AMPLICON,271,644176,PRJNA941107,SAMN33590091,SARS-CoV-2: wastewater surveillance,435329,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX19564421,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: East Bank waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-063,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-063,21-063,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702926,AMPLICON,293,455249274,PRJNA941107,SAMN33590090,SARS-CoV-2: wastewater surveillance,111407886,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"activ_sars2_vcf,sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19564420,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-062,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-062,21-062,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702927,AMPLICON,293,110282341,PRJNA941107,SAMN33590089,SARS-CoV-2: wastewater surveillance,27334308,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"sra,activ_sars2_vcf,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX19564419,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-061,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-061,21-061,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702928,AMPLICON,293,236669530,PRJNA941107,SAMN33590088,SARS-CoV-2: wastewater surveillance,59930650,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/28/21,2021-06-28,public,"bam,activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX19564418,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-060,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-060,21-060,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702929,AMPLICON,294,329033743,PRJNA941107,SAMN33590087,SARS-CoV-2: wastewater surveillance,80061332,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/28/21,2021-06-28,public,"sra,bam,activ_sars2_vcf,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX19564417,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Northern Wastewater\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-059,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-059,21-059,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702930,AMPLICON,294,344918252,PRJNA941107,SAMN33590086,SARS-CoV-2: wastewater surveillance,85092189,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/28/21,2021-06-28,public,"activ_sars2_vcf,bam,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19564416,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-058,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-058,21-058,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702931,AMPLICON,293,485132932,PRJNA941107,SAMN33590085,SARS-CoV-2: wastewater surveillance,117977927,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"bam,activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX19564415,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-057,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-057,21-057,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702932,AMPLICON,294,280873652,PRJNA941107,SAMN33590004,SARS-CoV-2: wastewater surveillance,68055734,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,4/26/21,2021-04-26,public,"activ_sars2_vcf,run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX19564414,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-0157,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-0157,21-0157,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702933,AMPLICON,294,426667042,PRJNA941107,SAMN33590084,SARS-CoV-2: wastewater surveillance,101663724,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"bam,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX19564413,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-056,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-056,21-056,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702934,AMPLICON,293,455729057,PRJNA941107,SAMN33590083,SARS-CoV-2: wastewater surveillance,110574498,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/29/21,2021-06-29,public,"bam,sra,activ_sars2_vcf,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX19564412,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daspoort Wastewater\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-055,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-055,21-055,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702935,AMPLICON,294,435284633,PRJNA941107,SAMN33590082,SARS-CoV-2: wastewater surveillance,105709329,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/28/21,2021-06-28,public,"bam,sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX19564411,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-054,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-054,21-054,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702936,AMPLICON,294,410217428,PRJNA941107,SAMN33590081,SARS-CoV-2: wastewater surveillance,99121617,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"run.zq,activ_sars2_vcf,bam,sra","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564410,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Bloemspruit Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-053,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-053,21-053,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702937,AMPLICON,293,370120269,PRJNA941107,SAMN33590080,SARS-CoV-2: wastewater surveillance,87352408,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"sra,bam,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564409,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-052,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-052,21-052,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702938,AMPLICON,270,249139,PRJNA941107,SAMN33590079,SARS-CoV-2: wastewater surveillance,298005,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX19564408,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Mdantsane waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-051,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-051,21-051,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702939,AMPLICON,293,351017412,PRJNA941107,SAMN33590078,SARS-CoV-2: wastewater surveillance,85039130,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"sra,run.zq,activ_sars2_vcf,bam","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564407,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: East Bank waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-050,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-050,21-050,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702940,AMPLICON,293,436160488,PRJNA941107,SAMN33590077,SARS-CoV-2: wastewater surveillance,106342307,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"sra,run.zq,activ_sars2_vcf,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19564406,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-049,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-049,21-049,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702941,AMPLICON,293,497958385,PRJNA941107,SAMN33590076,SARS-CoV-2: wastewater surveillance,121296579,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/22/21,2021-06-22,public,"bam,activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19564405,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Daspoort Wastewater\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-048,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-048,21-048,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702942,AMPLICON,294,393106771,PRJNA941107,SAMN33590075,SARS-CoV-2: wastewater surveillance,96131606,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/21/21,2021-06-21,public,"run.zq,bam,activ_sars2_vcf,sra","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19564404,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-047,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-047,21-047,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702943,AMPLICON,293,371890605,PRJNA941107,SAMN33590003,SARS-CoV-2: wastewater surveillance,90066522,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,4/20/21,2021-04-20,public,"run.zq,sra,bam,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX19564403,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Sterkwater Wastewater\, MANGAUNG\, Free State",NextSeq 2000,urban wastewater treatment facility,21-0156,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-0156,21-0156,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702944,AMPLICON,293,456992992,PRJNA941107,SAMN33590074,SARS-CoV-2: wastewater surveillance,110979539,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,6/15/21,2021-06-15,public,"sra,bam,run.zq,activ_sars2_vcf","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX19564620,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: East Bank waterwaste\, BUFFALO CITY MM\, Eastern Cape",NextSeq 2000,urban wastewater treatment facility,21-046,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-046,21-046,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702945,AMPLICON,290,289410267,PRJNA941107,SAMN33590145,SARS-CoV-2: wastewater surveillance,70843800,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"run.zq,activ_sars2_vcf,sra,bam","s3,ncbi,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19564401,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Rooiwal Wastewater Treatment Works\, Tshwane \, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-130,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-130,21-130,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702946,AMPLICON,293,785323660,PRJNA941107,SAMN33590010,SARS-CoV-2: wastewater surveillance,181803429,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,5/31/21,2021-05-31,public,"bam,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX19564400,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-019,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-019,21-019,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702947,AMPLICON,290,483116118,PRJNA941107,SAMN33590144,SARS-CoV-2: wastewater surveillance,113727977,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"activ_sars2_vcf,sra,run.zq,bam","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX19564399,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Zandvleit Wastewater\, City of Cape Town MM\, Western Cape",NextSeq 2000,urban wastewater treatment facility,21-129,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-129,21-129,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702948,AMPLICON,290,539867471,PRJNA941107,SAMN33590143,SARS-CoV-2: wastewater surveillance,124011248,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"bam,sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX19564398,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: CENTRAL WASTEWATER TREATMENT WORKS\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-128,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-128,21-128,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702949,AMPLICON,290,462498601,PRJNA941107,SAMN33590142,SARS-CoV-2: wastewater surveillance,108496150,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"run.zq,activ_sars2_vcf,sra,bam","gs,ncbi,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564397,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Northern Wastewater\, ETHEKWINI\, Kwa-Zulu Natal",NextSeq 2000,urban wastewater treatment facility,21-127,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-127,21-127,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702950,AMPLICON,290,353040429,PRJNA941107,SAMN33590141,SARS-CoV-2: wastewater surveillance,80281921,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"bam,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX19564396,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: Hartebeesfontein Waterworks\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-126,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:46:00Z,1,21-126,21-126,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702951,AMPLICON,290,177556476,PRJNA941107,SAMN33590140,SARS-CoV-2: wastewater surveillance,41846448,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"run.zq,activ_sars2_vcf,bam,sra","gs,ncbi,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX19564395,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: ERWAT VLAKPLAATS WWTW\, Ekurhuleni\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-125,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-125,21-125,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
SRR23702952,AMPLICON,289,266093732,PRJNA941107,SAMN33590139,SARS-CoV-2: wastewater surveillance,63916405,NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES (NICD),NICD,8/16/21,2021-08-16,public,"run.zq,bam,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX19564394,NC_045512_Hu-1.fasta,South Africa,Africa,"South Africa: GOUDKOPPIES WWTW\, Johannesburg MM\, Gauteng",NextSeq 2000,urban wastewater treatment facility,21-124,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-08T00:00:00Z,2023-03-08T06:45:00Z,1,21-124,21-124,SRP425716,NA,0,raw wastewater,grab,yes,SARS-CoV-2
