Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,collected_by (run),collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_population,ww_sample_duration (run),ww_sample_duration,ww_sample_matrix (run),ww_sample_matrix,ww_sample_type (run),ww_sample_type,ww_surv_target_1_known_present (run),ww_surv_target_1_known_present,ww_surv_target_1 (run),ww_surv_target_1,sequenced_by,wwtp,design_description,filename2,filename,filetype,INSTRUMENT_MODEL,Library_ID,library_layout,library_selection,library_source,library_strategy,platform,Title,Isolate,Lat_Lon,STRAIN,passage_history
SRR18583249,AMPLICON,602,105493878,PRJNA715712,SAMN27252867,SARS-CoV-2: wastewater surveillance,44616627,THE NEW SCHOOL,NY DEP,2021-11-29,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14711968,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-29-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-29,SRP311364,NYC DEP,2021-11-29,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583250,AMPLICON,602,68698434,PRJNA715712,SAMN27252866,SARS-CoV-2: wastewater surveillance,23678822,THE NEW SCHOOL,NY DEP,2021-11-22,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14711967,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-22-Mixed-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583251,AMPLICON,602,104452418,PRJNA715712,SAMN27252866,SARS-CoV-2: wastewater surveillance,42709447,THE NEW SCHOOL,NY DEP,2021-11-22,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14711966,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-22-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583252,AMPLICON,602,94296678,PRJNA715712,SAMN27252866,SARS-CoV-2: wastewater surveillance,36094555,THE NEW SCHOOL,NY DEP,2021-11-22,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14711965,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-22-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583253,AMPLICON,602,83818868,PRJNA715712,SAMN27252865,SARS-CoV-2: wastewater surveillance,32830947,THE NEW SCHOOL,NY DEP,2021-11-15,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14711964,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-15-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583254,AMPLICON,602,103713162,PRJNA715712,SAMN27252865,SARS-CoV-2: wastewater surveillance,44074719,THE NEW SCHOOL,NY DEP,2021-11-15,public,"fastq,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX14711963,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-11-15-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583255,AMPLICON,602,82646774,PRJNA715712,SAMN27252789,SARS-CoV-2: wastewater surveillance,36856725,THE NEW SCHOOL,NY DEP,2021-08-16,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14711962,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-08-16-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-08-16,SRP311364,NYC DEP,2021-08-16,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583256,AMPLICON,602,101120950,PRJNA715712,SAMN27252780,SARS-CoV-2: wastewater surveillance,44899820,THE NEW SCHOOL,NY DEP,2021-08-16,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14711961,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-08-16-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-08-16,SRP311364,NYC DEP,2021-08-16,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583257,AMPLICON,602,114804410,PRJNA715712,SAMN27252779,SARS-CoV-2: wastewater surveillance,52957217,THE NEW SCHOOL,NY DEP,2021-07-19,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14711960,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-07-19-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-07-19,SRP311364,NYC DEP,2021-07-19,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583258,AMPLICON,602,121864064,PRJNA715712,SAMN27252864,SARS-CoV-2: wastewater surveillance,67679412,THE NEW SCHOOL,NY DEP,2021-10-04,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712174,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-10-04-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-10-04,SRP311364,NYC DEP,2021-10-04,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583259,AMPLICON,602,109489954,PRJNA715712,SAMN27252863,SARS-CoV-2: wastewater surveillance,56488215,THE NEW SCHOOL,NY DEP,2021-10-26,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712173,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-10-26-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-10-26,SRP311364,NYC DEP,2021-10-26,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583260,AMPLICON,602,99047060,PRJNA715712,SAMN27252862,SARS-CoV-2: wastewater surveillance,51966115,THE NEW SCHOOL,NY DEP,2021-10-18,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712172,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-10-18-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-10-18,SRP311364,NYC DEP,2021-10-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR14010093,AMPLICON,186,60226745,PRJNA715712,SAMN18378797,Pathogen.env,19187815,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386907,USA,North America,"USA:New York\, Brooklyn\, D",Illumina iSeq 100,wastewater,10,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,10,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.59087436 N 73.93349613 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010094,AMPLICON,231,43194738,PRJNA715712,SAMN18378796,Pathogen.env,13405595,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10386906,USA,North America,"USA:New York\, Brooklyn\, C",Illumina iSeq 100,wastewater,9,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,9,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.59087436 N 73.93349613 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010095,AMPLICON,191,61223190,PRJNA715712,SAMN18378795,Pathogen.env,19883448,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386905,USA,North America,"USA:New York\, Queens\, F",Illumina iSeq 100,wastewater,8,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,8,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010096,AMPLICON,174,72337912,PRJNA715712,SAMN18378794,Pathogen.env,22734217,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386904,USA,North America,"USA:New York\, Queens\, E",Illumina iSeq 100,wastewater,7,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,7,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010097,AMPLICON,157,61093658,PRJNA715712,SAMN18378793,Pathogen.env,16728665,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386903,USA,North America,"USA:New York\, Queens\, D",Illumina iSeq 100,wastewater,6,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,6,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010098,AMPLICON,132,35197374,PRJNA715712,SAMN18378832,Pathogen.env,12242164,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386902,uncalculated,uncalculated,not applicable,Illumina iSeq 100,wastewater,45,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,45,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010099,AMPLICON,86,27607128,PRJNA715712,SAMN18378831,Pathogen.env,5204504,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10386901,uncalculated,uncalculated,not applicable,Illumina iSeq 100,wastewater,44,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,44,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.75771553 N 73.77370097 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010100,AMPLICON,221,28524185,PRJNA715712,SAMN18378830,Pathogen.env,8947420,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10386900,uncalculated,uncalculated,not applicable,Illumina iSeq 100,wastewater,43,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,43,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.65080465 N 73.87013863 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010101,AMPLICON,210,28520744,PRJNA715712,SAMN18378829,Pathogen.env,9471262,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX10386899,uncalculated,uncalculated,not applicable,Illumina iSeq 100,wastewater,42,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,42,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.79417805 N 73.93560437 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010102,AMPLICON,186,30200798,PRJNA715712,SAMN18378828,Pathogen.env,10665057,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10386898,USA,North America,"USA:New York\, Brooklyn",Illumina iSeq 100,wastewater,41,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,41,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.64970145 N 74.01936538 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010103,AMPLICON,187,58712995,PRJNA715712,SAMN18378792,Pathogen.env,17102838,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10386897,USA,North America,"USA:New York\, Queens\, C",Illumina iSeq 100,wastewater,5,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,5,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010104,AMPLICON,168,55952350,PRJNA715712,SAMN18378827,Pathogen.env,20065462,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10386896,USA,North America,"USA:New York\, Brooklyn",Illumina iSeq 100,wastewater,40,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,40,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.73736462 N 73.94612278 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010105,AMPLICON,222,30898049,PRJNA715712,SAMN18378826,Pathogen.env,10861238,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10386895,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,39,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,39,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58388093 N 73.82827976 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010106,AMPLICON,162,59977751,PRJNA715712,SAMN18378825,Pathogen.env,21215661,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386894,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,38,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,38,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.75771553 N 73.77370097 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010107,AMPLICON,151,52949958,PRJNA715712,SAMN18378824,Pathogen.env,18806737,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386893,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,37,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,37,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.65080465 N 73.87013863 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010108,AMPLICON,143,47036839,PRJNA715712,SAMN18378823,Pathogen.env,16634406,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10386892,USA,North America,"USA:New York\, Manhattan",Illumina iSeq 100,wastewater,36,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,36,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.79417805 N 73.93560437 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010109,AMPLICON,165,49528218,PRJNA715712,SAMN18378822,Pathogen.env,17612105,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386891,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,35,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,35,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.79584700 N 73.82864167 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010110,AMPLICON,163,49723734,PRJNA715712,SAMN18378821,Pathogen.env,17497969,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX10386890,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,34,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,34,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58382391 N 73.82797399 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010111,AMPLICON,156,53233835,PRJNA715712,SAMN18378820,Pathogen.env,18903385,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10386889,USA,North America,"USA:New York\, Brooklyn",Illumina iSeq 100,wastewater,33,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,33,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.71623280 N 73.93717288 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010112,AMPLICON,148,58240713,PRJNA715712,SAMN18378819,Pathogen.env,20537784,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386888,USA,North America,"USA:New York\, Staten Island",Illumina iSeq 100,wastewater,32,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,32,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.63800714 N 74.12442440 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010113,AMPLICON,112,20569623,PRJNA715712,SAMN18378818,Pathogen.env,6907781,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10386887,USA,North America,"USA:New York\, Staten Island",Illumina iSeq 100,wastewater,31,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,31,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.55741813 N 74.11200184 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010114,AMPLICON,163,65667909,PRJNA715712,SAMN18378791,Pathogen.env,20871217,THE NEW SCHOOL,Dennehy Lab,2021-01-31,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10386886,USA,North America,"USA:New York\, Brooklyn\, B",Illumina iSeq 100,wastewater,4,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,4,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.59087436 N 73.93349613 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010115,AMPLICON,134,59086602,PRJNA715712,SAMN18378817,Pathogen.env,20695832,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10386885,USA,North America,"USA:New York\, Manhattan",Illumina iSeq 100,wastewater,30,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,30,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.82463242 N 73.94905627 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010116,AMPLICON,147,62566940,PRJNA715712,SAMN18378816,Pathogen.env,22339873,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386884,USA,North America,"USA:New York\, Bronx",Illumina iSeq 100,wastewater,29,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,29,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.80704526 N 73.88432469 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010117,AMPLICON,163,268004,PRJNA715712,SAMN18378815,Pathogen.env,196816,THE NEW SCHOOL,Dennehy Lab,2021-03-14,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386883,USA,North America,"USA:New York\, Brooklyn",Illumina iSeq 100,wastewater,28,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,28,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.59087436 N 73.93349613 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010118,AMPLICON,182,60858940,PRJNA715712,SAMN18378814,Pathogen.env,24757032,THE NEW SCHOOL,Dennehy Lab,2021-02-28,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX10386882,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,27,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,27,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.65080465 N 73.87013863 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010119,AMPLICON,194,48109924,PRJNA715712,SAMN18378813,Pathogen.env,19800787,THE NEW SCHOOL,Dennehy Lab,2021-02-28,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX10386881,USA,North America,"USA:New York\, Manhattan",Illumina iSeq 100,wastewater,26,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,26,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.79417805 N 73.93560437 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010120,AMPLICON,192,46226436,PRJNA715712,SAMN18378812,Pathogen.env,18619173,THE NEW SCHOOL,Dennehy Lab,2021-02-28,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX10386880,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,25,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,25,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.79584700 N 73.82864167 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010121,AMPLICON,167,64432671,PRJNA715712,SAMN18378811,Pathogen.env,26196894,THE NEW SCHOOL,Dennehy Lab,2021-02-28,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX10386879,USA,North America,"USA:New York\, Brooklyn",Illumina iSeq 100,wastewater,24,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,24,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.71623280 N 73.93717288 W,Severe acute respiratory syndrome coronavirus 2,
SRR14010122,AMPLICON,203,46803768,PRJNA715712,SAMN18378810,Pathogen.env,18728975,THE NEW SCHOOL,Dennehy Lab,2021-02-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX10386878,USA,North America,"USA:New York\, Queens",Illumina iSeq 100,wastewater,23,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome-related coronavirus,ILLUMINA,2021-04-29T00:00:00Z,23,SRP311364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS-CoV-2,40.58382391 N 73.82797399 W,Severe acute respiratory syndrome coronavirus 2,
